pool,model_reaction_id,reaction_uid,fallback_reason,orfs,model_equation
reference_plus_candidate_no_overlap,r_1721,MODEL_RXN:0001188,fallback_equation,,s_0587 <=> s_0588
reference_plus_candidate_no_overlap,r_1722,MODEL_RXN:0001189,fallback_equation,,s_0434 + s_0794 + s_0803 --> s_0419 + s_0950
reference_plus_candidate_no_overlap,r_1723,MODEL_RXN:0001190,fallback_equation,,s_0586 + s_0794 + s_0803 --> s_0419 + s_0639
reference_plus_candidate_no_overlap,r_1724,MODEL_RXN:0001191,fallback_equation,,s_0394 + s_0794 + s_0803 --> s_0419 + s_0846
reference_plus_candidate_no_overlap,r_1726,MODEL_RXN:0001193,fallback_equation,,s_0591 <=> s_0593
reference_plus_candidate_no_overlap,r_1727,MODEL_RXN:0001194,fallback_equation,,s_0597 --> 
reference_plus_candidate_no_overlap,r_1728,MODEL_RXN:0001195,fallback_equation,,s_0133 --> s_0132
reference_plus_candidate_no_overlap,r_1730,MODEL_RXN:0001197,fallback_equation,,s_0611 --> 
reference_plus_candidate_no_overlap,r_1731,MODEL_RXN:0001198,fallback_equation,,s_0611 --> s_0610
reference_plus_candidate_no_overlap,r_1732,MODEL_RXN:0001199,fallback_equation,,s_0135 --> s_0134
reference_plus_candidate_no_overlap,r_1733,MODEL_RXN:0001200,fallback_equation,,s_0137 --> s_0136
reference_plus_candidate_no_overlap,r_1734,MODEL_RXN:0001201,fallback_equation,,s_0138 + s_0434 --> s_0394 + s_0654 + s_0794
reference_plus_candidate_no_overlap,r_1737,MODEL_RXN:0001204,fallback_equation,,s_0613 <=> s_0614
reference_plus_candidate_no_overlap,r_1738,MODEL_RXN:0001205,fallback_equation,,s_0343 <=> s_0344
reference_plus_candidate_no_overlap,r_1743,MODEL_RXN:0001207,fallback_equation,,s_0625 <=> s_0626
reference_plus_candidate_no_overlap,r_1744,MODEL_RXN:0001208,fallback_equation,,s_0346 + s_0803 --> s_0345 + s_0633 + s_0794
reference_plus_candidate_no_overlap,r_1745,MODEL_RXN:0001209,fallback_equation,,s_0347 <=> s_0348
reference_plus_candidate_no_overlap,r_1746,MODEL_RXN:0001210,fallback_equation,,s_0632 <=> s_0629
reference_plus_candidate_no_overlap,r_1747,MODEL_RXN:0001211,fallback_equation,,s_0633 <=> s_0638
reference_plus_candidate_no_overlap,r_1748,MODEL_RXN:0001212,fallback_equation,,s_0645 <=> s_0646
reference_plus_candidate_no_overlap,r_1749,MODEL_RXN:0001213,fallback_equation,,s_0651 --> 
reference_plus_candidate_no_overlap,r_1750,MODEL_RXN:0001214,fallback_equation,,s_0651 <=> s_0650
reference_plus_candidate_no_overlap,r_1751,MODEL_RXN:0001215,fallback_equation,,s_0652 <=> s_0653
reference_plus_candidate_no_overlap,r_1752,MODEL_RXN:0001216,fallback_equation,,s_0654 <=> s_0655
reference_plus_candidate_no_overlap,r_1753,MODEL_RXN:0001217,fallback_equation,,s_0659 --> 
reference_plus_candidate_no_overlap,r_1754,MODEL_RXN:0001218,fallback_equation,,s_0662 <=> s_0663
reference_plus_candidate_no_overlap,r_1757,MODEL_RXN:0001219,fallback_equation,,s_0668 --> 
reference_plus_candidate_no_overlap,r_1758,MODEL_RXN:0001220,fallback_equation,,s_0667 <=> s_0666
reference_plus_candidate_no_overlap,r_1759,MODEL_RXN:0001221,fallback_equation,,s_0666 <=> s_0669
reference_plus_candidate_no_overlap,r_1761,MODEL_RXN:0001222,fallback_equation,,s_0681 --> 
reference_plus_candidate_no_overlap,r_1762,MODEL_RXN:0001223,fallback_equation,,s_0680 <=> s_0681
reference_plus_candidate_no_overlap,r_1763,MODEL_RXN:0001224,fallback_equation,,s_0680 <=> s_0682
reference_plus_candidate_no_overlap,r_1764,MODEL_RXN:0001225,fallback_equation,,s_0684 --> 
reference_plus_candidate_no_overlap,r_1766,MODEL_RXN:0001227,fallback_equation,,s_0190 <=> s_0191
reference_plus_candidate_no_overlap,r_1776,MODEL_RXN:0001233,fallback_equation,,s_1248 <=> s_1253
reference_plus_candidate_no_overlap,r_1777,MODEL_RXN:0001234,fallback_equation,,s_1163 <=> s_1161
reference_plus_candidate_no_overlap,r_1788,MODEL_RXN:0001235,fallback_equation,,s_0702 --> 
reference_plus_candidate_no_overlap,r_1791,MODEL_RXN:0001237,fallback_equation,,s_0715 --> 
reference_plus_candidate_no_overlap,r_1792,MODEL_RXN:0001238,fallback_equation,,s_0720 --> 
reference_plus_candidate_no_overlap,r_1793,MODEL_RXN:0001239,fallback_equation,,s_0723 --> 
reference_plus_candidate_no_overlap,r_1794,MODEL_RXN:0001240,fallback_equation,,s_0724 --> s_0722
reference_plus_candidate_no_overlap,r_1796,MODEL_RXN:0001242,fallback_equation,,s_0726 <=> s_0725
reference_plus_candidate_no_overlap,r_1797,MODEL_RXN:0001243,fallback_equation,,s_0434 + s_0556 --> s_0394 + s_0555 + s_0794
reference_plus_candidate_no_overlap,r_1798,MODEL_RXN:0001244,fallback_equation,,s_0726 --> 
reference_plus_candidate_no_overlap,r_1800,MODEL_RXN:0001245,fallback_equation,,s_0736 --> 
reference_plus_candidate_no_overlap,r_1801,MODEL_RXN:0001246,fallback_equation,,s_0740 <=> s_0739
reference_plus_candidate_no_overlap,r_1802,MODEL_RXN:0001247,fallback_equation,,s_0739 <=> s_0742
reference_plus_candidate_no_overlap,r_1806,MODEL_RXN:0001250,fallback_equation,,s_0755 --> 
reference_plus_candidate_no_overlap,r_1807,MODEL_RXN:0001251,fallback_equation,,s_0751 --> 
reference_plus_candidate_no_overlap,r_1808,MODEL_RXN:0001252,fallback_equation,,s_0766 --> 
reference_plus_candidate_no_overlap,r_1809,MODEL_RXN:0001253,fallback_equation,,s_0767 <=> s_0770
reference_plus_candidate_no_overlap,r_1810,MODEL_RXN:0001254,fallback_equation,,s_1004 --> 
reference_plus_candidate_no_overlap,r_1812,MODEL_RXN:0001256,fallback_equation,,s_0775 <=> s_0777
reference_plus_candidate_no_overlap,r_1813,MODEL_RXN:0001257,fallback_equation,,s_0776 <=> s_0775
reference_plus_candidate_no_overlap,r_1814,MODEL_RXN:0001258,fallback_equation,,s_0776 --> 
reference_plus_candidate_no_overlap,r_1815,MODEL_RXN:0001259,fallback_equation,,s_0780 --> 
reference_plus_candidate_no_overlap,r_1817,MODEL_RXN:0001261,fallback_equation,,s_0779 <=> s_0781
reference_plus_candidate_no_overlap,r_1818,MODEL_RXN:0001262,fallback_equation,,s_0788 --> 
reference_plus_candidate_no_overlap,r_1819,MODEL_RXN:0001263,fallback_equation,,s_0787 <=> s_0789
reference_plus_candidate_no_overlap,r_1820,MODEL_RXN:0001264,fallback_equation,,s_0791 --> 
reference_plus_candidate_no_overlap,r_1821,MODEL_RXN:0001265,fallback_equation,,s_0434 + s_0790 --> s_0394 + s_0782 + s_0794
reference_plus_candidate_no_overlap,r_1822,MODEL_RXN:0001266,fallback_equation,,s_0790 --> s_0792
reference_plus_candidate_no_overlap,r_1823,MODEL_RXN:0001267,fallback_equation,,s_0791 --> s_0790
reference_plus_candidate_no_overlap,r_1824,MODEL_RXN:0001268,fallback_equation,,s_0796 --> s_0794
reference_plus_candidate_no_overlap,r_1825,MODEL_RXN:0001269,fallback_equation,,s_0794 <=> s_0795
reference_plus_candidate_no_overlap,r_1826,MODEL_RXN:0001270,fallback_equation,,s_0794 <=> s_0797
reference_plus_candidate_no_overlap,r_1827,MODEL_RXN:0001271,fallback_equation,,s_0794 <=> s_0798
reference_plus_candidate_no_overlap,r_1829,MODEL_RXN:0001272,fallback_equation,,s_0794 <=> s_0800
reference_plus_candidate_no_overlap,r_1830,MODEL_RXN:0001273,fallback_equation,,s_0794 <=> s_0801
reference_plus_candidate_no_overlap,r_1831,MODEL_RXN:0001274,fallback_equation,,s_0794 <=> s_0802
reference_plus_candidate_no_overlap,r_1832,MODEL_RXN:0001275,fallback_equation,,s_0796 <=> 
reference_plus_candidate_no_overlap,r_1833,MODEL_RXN:0001276,fallback_equation,,s_0816 <=> s_0817
reference_plus_candidate_no_overlap,r_1839,MODEL_RXN:0001282,fallback_equation,,s_0837 <=> s_0839
reference_plus_candidate_no_overlap,r_1840,MODEL_RXN:0001283,fallback_equation,,s_0218 <=> s_0221
reference_plus_candidate_no_overlap,r_1841,MODEL_RXN:0001284,fallback_equation,,s_0844 --> 
reference_plus_candidate_no_overlap,r_1842,MODEL_RXN:0001285,fallback_equation,,s_0844 <=> s_0843
reference_plus_candidate_no_overlap,r_1843,MODEL_RXN:0001286,fallback_equation,,s_0851 --> 
reference_plus_candidate_no_overlap,r_1844,MODEL_RXN:0001287,fallback_equation,,s_0850 <=> s_0852
reference_plus_candidate_no_overlap,r_1845,MODEL_RXN:0001288,fallback_equation,,s_0850 <=> s_0851
reference_plus_candidate_no_overlap,r_1846,MODEL_RXN:0001289,fallback_equation,,s_0853 <=> s_0854
reference_plus_candidate_no_overlap,r_1847,MODEL_RXN:0001290,fallback_equation,,s_0857 --> 
reference_plus_candidate_no_overlap,r_1848,MODEL_RXN:0001291,fallback_equation,,s_0857 --> s_0856
reference_plus_candidate_no_overlap,r_1849,MODEL_RXN:0001292,fallback_equation,,s_1158 <=> s_1159
reference_plus_candidate_no_overlap,r_1850,MODEL_RXN:0001293,fallback_equation,,s_0434 + s_0856 --> s_0394 + s_0794 + s_0849
reference_plus_candidate_no_overlap,r_1861,MODEL_RXN:0001304,fallback_equation,,s_0925 <=> 
reference_plus_candidate_no_overlap,r_1862,MODEL_RXN:0001305,fallback_equation,,s_0928 --> 
reference_plus_candidate_no_overlap,r_1863,MODEL_RXN:0001306,fallback_equation,,s_0929 <=> s_0930
reference_plus_candidate_no_overlap,r_1864,MODEL_RXN:0001307,fallback_equation,,s_0929 <=> s_0931
reference_plus_candidate_no_overlap,r_1865,MODEL_RXN:0001308,fallback_equation,,s_0930 --> 
reference_plus_candidate_no_overlap,r_1866,MODEL_RXN:0001309,fallback_equation,,s_0933 --> 
reference_plus_candidate_no_overlap,r_1867,MODEL_RXN:0001310,fallback_equation,,s_0936 --> 
reference_plus_candidate_no_overlap,r_1868,MODEL_RXN:0001311,fallback_equation,,s_0932 <=> s_0933
reference_plus_candidate_no_overlap,r_1869,MODEL_RXN:0001312,fallback_equation,,s_0932 <=> s_0934
reference_plus_candidate_no_overlap,r_1870,MODEL_RXN:0001313,fallback_equation,,s_0938 --> 
reference_plus_candidate_no_overlap,r_1871,MODEL_RXN:0001314,fallback_equation,,s_0117 + s_0799 + s_0807 --> s_0954
reference_plus_candidate_no_overlap,r_1872,MODEL_RXN:0001315,fallback_equation,,s_0794 + s_0952 --> s_0418 + s_0456
reference_plus_candidate_no_overlap,r_1873,MODEL_RXN:0001316,fallback_equation,,s_0956 --> 
reference_plus_candidate_no_overlap,r_1874,MODEL_RXN:0001317,fallback_equation,,s_0957 --> s_0955
reference_plus_candidate_no_overlap,r_1875,MODEL_RXN:0001318,fallback_equation,,s_0962 --> 
reference_plus_candidate_no_overlap,r_1876,MODEL_RXN:0001319,fallback_equation,,s_0962 <=> s_0961
reference_plus_candidate_no_overlap,r_1878,MODEL_RXN:0001321,fallback_equation,,s_0964 --> 
reference_plus_candidate_no_overlap,r_1879,MODEL_RXN:0001322,fallback_equation,,s_0966 --> 
reference_plus_candidate_no_overlap,r_1880,MODEL_RXN:0001323,fallback_equation,,s_0970 --> 
reference_plus_candidate_no_overlap,r_1881,MODEL_RXN:0001324,fallback_equation,,s_0974 --> 
reference_plus_candidate_no_overlap,r_1883,MODEL_RXN:0001326,fallback_equation,,s_0982 --> 
reference_plus_candidate_no_overlap,r_1884,MODEL_RXN:0001327,fallback_equation,,s_0677 <=> s_0678
reference_plus_candidate_no_overlap,r_1885,MODEL_RXN:0001328,fallback_equation,,s_0677 <=> s_0679
reference_plus_candidate_no_overlap,r_1886,MODEL_RXN:0001329,fallback_equation,,s_0990 --> 
reference_plus_candidate_no_overlap,r_1887,MODEL_RXN:0001330,fallback_equation,,s_0997 <=> s_0118 + s_0794 + s_0803
reference_plus_candidate_no_overlap,r_1889,MODEL_RXN:0001331,fallback_equation,,s_0992 --> 
reference_plus_candidate_no_overlap,r_1890,MODEL_RXN:0001332,fallback_equation,,s_0991 <=> s_0994
reference_plus_candidate_no_overlap,r_1891,MODEL_RXN:0001333,fallback_equation,,s_1000 --> 
reference_plus_candidate_no_overlap,r_1892,MODEL_RXN:0001334,fallback_equation,,s_0999 <=> s_1001
reference_plus_candidate_no_overlap,r_1893,MODEL_RXN:0001335,fallback_equation,,s_1007 --> 
reference_plus_candidate_no_overlap,r_1895,MODEL_RXN:0001336,fallback_equation,,s_1015 <=> s_1014
reference_plus_candidate_no_overlap,r_1896,MODEL_RXN:0001337,fallback_equation,,s_1015 --> 
reference_plus_candidate_no_overlap,r_1897,MODEL_RXN:0001338,fallback_equation,,s_1017 --> 
reference_plus_candidate_no_overlap,r_1898,MODEL_RXN:0001339,fallback_equation,,s_1018 --> s_1016
reference_plus_candidate_no_overlap,r_1899,MODEL_RXN:0001340,fallback_equation,,s_1022 --> 
reference_plus_candidate_no_overlap,r_1900,MODEL_RXN:0001341,fallback_equation,,s_1026 --> 
reference_plus_candidate_no_overlap,r_1901,MODEL_RXN:0001342,fallback_equation,,s_0067 <=> s_0066
reference_plus_candidate_no_overlap,r_1902,MODEL_RXN:0001343,fallback_equation,,s_1030 --> 
reference_plus_candidate_no_overlap,r_1903,MODEL_RXN:0001344,fallback_equation,,s_1033 --> 
reference_plus_candidate_no_overlap,r_1904,MODEL_RXN:0001345,fallback_equation,,s_1036 --> 
reference_plus_candidate_no_overlap,r_1905,MODEL_RXN:0001346,fallback_equation,,s_1035 <=> s_1037
reference_plus_candidate_no_overlap,r_1906,MODEL_RXN:0001347,fallback_equation,,s_1041 --> 
reference_plus_candidate_no_overlap,r_1909,MODEL_RXN:0001350,fallback_equation,,s_1044 --> 
reference_plus_candidate_no_overlap,r_1911,MODEL_RXN:0001352,fallback_equation,,s_1046 --> 
reference_plus_candidate_no_overlap,r_1912,MODEL_RXN:0001353,fallback_equation,,s_1049 --> 
reference_plus_candidate_no_overlap,r_1913,MODEL_RXN:0001354,fallback_equation,,s_1052 --> 
reference_plus_candidate_no_overlap,r_1914,MODEL_RXN:0001355,fallback_equation,,s_1057 --> 
reference_plus_candidate_no_overlap,r_1915,MODEL_RXN:0001356,fallback_equation,,s_1061 --> 
reference_plus_candidate_no_overlap,r_1916,MODEL_RXN:0001357,fallback_equation,,s_1067 --> 
reference_plus_candidate_no_overlap,r_1930,MODEL_RXN:0001369,fallback_equation,,s_0069 + s_1271 <=> s_0066 + s_1274
reference_plus_candidate_no_overlap,r_1931,MODEL_RXN:0001370,fallback_equation,,s_1106 --> 
reference_plus_candidate_no_overlap,r_1932,MODEL_RXN:0001371,fallback_equation,,s_1107 <=> s_1108
reference_plus_candidate_no_overlap,r_1936,MODEL_RXN:0001373,fallback_equation,,s_0629 --> s_1151 + s_1322
reference_plus_candidate_no_overlap,r_1947,MODEL_RXN:0001384,fallback_equation,,s_1154 --> 
reference_plus_candidate_no_overlap,r_1963,MODEL_RXN:0001386,fallback_equation,,s_1207 <=> s_1208
reference_plus_candidate_no_overlap,r_1964,MODEL_RXN:0001387,fallback_equation,,s_1212 <=> s_1213
reference_plus_candidate_no_overlap,r_1965,MODEL_RXN:0001388,fallback_equation,,s_0419 <=> s_0421
reference_plus_candidate_no_overlap,r_1966,MODEL_RXN:0001389,fallback_equation,,s_1216 <=> s_1217
reference_plus_candidate_no_overlap,r_1967,MODEL_RXN:0001390,fallback_equation,,s_1220 --> 
reference_plus_candidate_no_overlap,r_1968,MODEL_RXN:0001391,fallback_equation,,s_1225 --> 
reference_plus_candidate_no_overlap,r_1970,MODEL_RXN:0001392,fallback_equation,,s_1224 <=> s_1227
reference_plus_candidate_no_overlap,r_1971,MODEL_RXN:0001393,fallback_equation,,s_1224 <=> s_1228
reference_plus_candidate_no_overlap,r_1972,MODEL_RXN:0001394,fallback_equation,,s_1225 --> s_1224
reference_plus_candidate_no_overlap,r_1974,MODEL_RXN:0001395,fallback_equation,,s_0613 + s_0803 --> s_0615 + s_0794 + s_1322
reference_plus_candidate_no_overlap,r_1975,MODEL_RXN:0001396,fallback_equation,,s_0617 + s_0803 --> s_0613 + s_0794 + s_1322
reference_plus_candidate_no_overlap,r_1977,MODEL_RXN:0001398,fallback_equation,,s_1275 <=> s_1276
reference_plus_candidate_no_overlap,r_1978,MODEL_RXN:0001399,fallback_equation,,s_1275 <=> s_1278
reference_plus_candidate_no_overlap,r_1979,MODEL_RXN:0001400,fallback_equation,,s_1277 <=> s_1275
reference_plus_candidate_no_overlap,r_1980,MODEL_RXN:0001401,fallback_equation,,s_1275 <=> s_1279
reference_plus_candidate_no_overlap,r_1984,MODEL_RXN:0001403,fallback_equation,,s_1250 --> 
reference_plus_candidate_no_overlap,r_1987,MODEL_RXN:0001404,fallback_equation,,s_1267 --> 
reference_plus_candidate_no_overlap,r_1988,MODEL_RXN:0001405,fallback_equation,,s_1271 <=> s_1272
reference_plus_candidate_no_overlap,r_1989,MODEL_RXN:0001406,fallback_equation,,s_1272 --> 
reference_plus_candidate_no_overlap,r_1991,MODEL_RXN:0001408,fallback_equation,,s_1620 <=> s_1623
reference_plus_candidate_no_overlap,r_1992,MODEL_RXN:0001409,fallback_equation,,s_1277 <=> 
reference_plus_candidate_no_overlap,r_1993,MODEL_RXN:0001410,fallback_equation,,s_1288 --> 
reference_plus_candidate_no_overlap,r_1994,MODEL_RXN:0001411,fallback_equation,,s_1295 --> 
reference_plus_candidate_no_overlap,r_1995,MODEL_RXN:0001412,fallback_equation,,s_1302 <=> s_1303
reference_plus_candidate_no_overlap,r_1996,MODEL_RXN:0001413,fallback_equation,,s_1307 <=> s_1308
reference_plus_candidate_no_overlap,r_1997,MODEL_RXN:0001414,fallback_equation,,s_0437 + s_0799 + s_1308 --> s_0200 + s_0636
reference_plus_candidate_no_overlap,r_1998,MODEL_RXN:0001415,fallback_equation,,s_0391 <=> s_0390
reference_plus_candidate_no_overlap,r_1999,MODEL_RXN:0001416,fallback_equation,,s_1309 --> 
reference_plus_candidate_no_overlap,r_2000,MODEL_RXN:0001417,fallback_equation,,s_1317 --> 
reference_plus_candidate_no_overlap,r_2001,MODEL_RXN:0001418,fallback_equation,,s_1319 --> 
reference_plus_candidate_no_overlap,r_2002,MODEL_RXN:0001419,fallback_equation,,s_1318 <=> s_1319
reference_plus_candidate_no_overlap,r_2003,MODEL_RXN:0001420,fallback_equation,,s_1318 <=> s_1320
reference_plus_candidate_no_overlap,r_2004,MODEL_RXN:0001421,fallback_equation,,s_1032 --> s_1034
reference_plus_candidate_no_overlap,r_2005,MODEL_RXN:0001422,fallback_equation,,s_1324 <=> 
reference_plus_candidate_no_overlap,r_2020,MODEL_RXN:0001424,fallback_equation,,s_1374 <=> 
reference_plus_candidate_no_overlap,r_2022,MODEL_RXN:0001425,fallback_equation,,s_1384 <=> s_1385
reference_plus_candidate_no_overlap,r_2023,MODEL_RXN:0001426,fallback_equation,,s_1386 <=> s_1387
reference_plus_candidate_no_overlap,r_2024,MODEL_RXN:0001427,fallback_equation,,s_1390 --> 
reference_plus_candidate_no_overlap,r_2027,MODEL_RXN:0001430,fallback_equation,,s_0803 + s_1395 --> s_1322 + s_1394
reference_plus_candidate_no_overlap,r_2028,MODEL_RXN:0001431,fallback_equation,,s_1397 --> 
reference_plus_candidate_no_overlap,r_2030,MODEL_RXN:0001433,fallback_equation,,s_0313 + s_0803 --> s_0314 + s_1322
reference_plus_candidate_no_overlap,r_2031,MODEL_RXN:0001434,fallback_equation,,s_1322 + s_1556 <=> s_0415 + s_1550
reference_plus_candidate_no_overlap,r_2032,MODEL_RXN:0001435,fallback_equation,,s_0633 <=> s_0636
reference_plus_candidate_no_overlap,r_2033,MODEL_RXN:0001436,fallback_equation,,s_1400 --> 
reference_plus_candidate_no_overlap,r_2036,MODEL_RXN:0001438,fallback_equation,,s_1403 <=> s_1404
reference_plus_candidate_no_overlap,r_2037,MODEL_RXN:0001439,fallback_equation,,s_1616 <=> s_1619
reference_plus_candidate_no_overlap,r_2038,MODEL_RXN:0001440,fallback_equation,,s_1406 --> 
reference_plus_candidate_no_overlap,r_2039,MODEL_RXN:0001441,fallback_equation,,s_1405 --> s_1407
reference_plus_candidate_no_overlap,r_2042,MODEL_RXN:0001444,fallback_equation,,s_1413 <=> s_1415
reference_plus_candidate_no_overlap,r_2043,MODEL_RXN:0001445,fallback_equation,,s_1418 --> 
reference_plus_candidate_no_overlap,r_2044,MODEL_RXN:0001446,fallback_equation,,s_1425 --> 
reference_plus_candidate_no_overlap,r_2046,MODEL_RXN:0001448,fallback_equation,,s_1435 --> 
reference_plus_candidate_no_overlap,r_2049,MODEL_RXN:0001449,fallback_equation,,s_1438 <=> 
reference_plus_candidate_no_overlap,r_2050,MODEL_RXN:0001450,fallback_equation,,s_0373 + s_1439 --> s_0529 + s_0794 + s_1180
reference_plus_candidate_no_overlap,r_2051,MODEL_RXN:0001451,fallback_equation,,s_1440 --> 
reference_plus_candidate_no_overlap,r_2052,MODEL_RXN:0001452,fallback_equation,,s_1443 --> 
reference_plus_candidate_no_overlap,r_2053,MODEL_RXN:0001453,fallback_equation,,s_1447 <=> s_1448
reference_plus_candidate_no_overlap,r_2054,MODEL_RXN:0001454,fallback_equation,,s_0038 <=> s_0037
reference_plus_candidate_no_overlap,r_2055,MODEL_RXN:0001455,fallback_equation,,s_1450 --> 
reference_plus_candidate_no_overlap,r_2056,MODEL_RXN:0001456,fallback_equation,,s_1459 --> 
reference_plus_candidate_no_overlap,r_2057,MODEL_RXN:0001457,fallback_equation,,s_1459 <=> s_1458
reference_plus_candidate_no_overlap,r_2058,MODEL_RXN:0001458,fallback_equation,,s_1466 --> 
reference_plus_candidate_no_overlap,r_2060,MODEL_RXN:0001459,fallback_equation,,s_1468 <=> 
reference_plus_candidate_no_overlap,r_2061,MODEL_RXN:0001460,fallback_equation,,s_1470 --> 
reference_plus_candidate_no_overlap,r_2062,MODEL_RXN:0001461,fallback_equation,,s_1472 --> 
reference_plus_candidate_no_overlap,r_2063,MODEL_RXN:0001462,fallback_equation,,s_1479 <=> s_1480
reference_plus_candidate_no_overlap,r_2065,MODEL_RXN:0001464,fallback_equation,,s_0803 + s_1489 --> s_0270 + s_0310 + s_0794
reference_plus_candidate_no_overlap,r_2066,MODEL_RXN:0001465,fallback_equation,,s_1476 --> 
reference_plus_candidate_no_overlap,r_2067,MODEL_RXN:0001466,fallback_equation,,s_1490 --> 
reference_plus_candidate_no_overlap,r_2068,MODEL_RXN:0001467,fallback_equation,,s_1498 --> 
reference_plus_candidate_no_overlap,r_2069,MODEL_RXN:0001468,fallback_equation,,s_0434 + s_1497 --> s_0394 + s_1475
reference_plus_candidate_no_overlap,r_2070,MODEL_RXN:0001469,fallback_equation,,s_0794 + s_0981 + s_1003 + s_1233 + s_1408 --> s_0293 + s_0362 + s_0419 + s_0456 + s_0734 + 3 s_0803 + s_1399
reference_plus_candidate_no_overlap,r_2071,MODEL_RXN:0001470,fallback_equation,,s_0581 + s_0794 + s_0981 + s_1003 + s_1233 --> s_0293 + s_0362 + s_0419 + s_0456 + s_0734 + 3 s_0803 + s_1399
reference_plus_candidate_no_overlap,r_2073,MODEL_RXN:0001472,fallback_equation,,s_1494 --> 
reference_plus_candidate_no_overlap,r_2074,MODEL_RXN:0001473,fallback_equation,,s_0434 + s_1493 --> s_0394 + s_0649 + s_0794
reference_plus_candidate_no_overlap,r_2075,MODEL_RXN:0001474,fallback_equation,,s_1494 <=> s_1493
reference_plus_candidate_no_overlap,r_2080,MODEL_RXN:0001476,fallback_equation,,s_1520 <=> s_1522
reference_plus_candidate_no_overlap,r_2082,MODEL_RXN:0001477,fallback_equation,,s_1048 --> s_1050
reference_plus_candidate_no_overlap,r_2083,MODEL_RXN:0001478,fallback_equation,,s_1530 --> 
reference_plus_candidate_no_overlap,r_2084,MODEL_RXN:0001479,fallback_equation,,s_1529 <=> s_1530
reference_plus_candidate_no_overlap,r_2085,MODEL_RXN:0001480,fallback_equation,,s_1529 <=> s_1531
reference_plus_candidate_no_overlap,r_2086,MODEL_RXN:0001481,fallback_equation,,s_1051 --> s_1053
reference_plus_candidate_no_overlap,r_2087,MODEL_RXN:0001482,fallback_equation,,s_1051 <=> s_1054
reference_plus_candidate_no_overlap,r_2089,MODEL_RXN:0001483,fallback_equation,,s_1545 <=> s_1548
reference_plus_candidate_no_overlap,r_2090,MODEL_RXN:0001484,fallback_equation,,s_1551 --> 
reference_plus_candidate_no_overlap,r_2091,MODEL_RXN:0001485,fallback_equation,,s_1553 --> 
reference_plus_candidate_no_overlap,r_2092,MODEL_RXN:0001486,fallback_equation,,s_1557 --> 
reference_plus_candidate_no_overlap,r_2093,MODEL_RXN:0001487,fallback_equation,,s_1056 <=> s_1058
reference_plus_candidate_no_overlap,r_2095,MODEL_RXN:0001489,fallback_equation,,s_0803 <=> s_0806
reference_plus_candidate_no_overlap,r_2096,MODEL_RXN:0001490,fallback_equation,,s_0803 <=> s_0807
reference_plus_candidate_no_overlap,r_2097,MODEL_RXN:0001491,fallback_equation,,s_0803 <=> s_0808
reference_plus_candidate_no_overlap,r_2098,MODEL_RXN:0001492,fallback_equation,,s_0803 <=> s_0809
reference_plus_candidate_no_overlap,r_2099,MODEL_RXN:0001493,fallback_equation,,s_0803 <=> s_0810
reference_plus_candidate_no_overlap,r_2100,MODEL_RXN:0001494,fallback_equation,,s_0805 <=> 
reference_plus_candidate_no_overlap,r_2101,MODEL_RXN:0001495,fallback_equation,,s_0358 <=> s_0357
reference_plus_candidate_no_overlap,r_2102,MODEL_RXN:0001496,fallback_equation,,s_1564 --> 
reference_plus_candidate_no_overlap,r_2103,MODEL_RXN:0001497,fallback_equation,,s_1564 --> s_1563
reference_plus_candidate_no_overlap,r_2104,MODEL_RXN:0001498,fallback_equation,,s_1567 --> 
reference_plus_candidate_no_overlap,r_2106,MODEL_RXN:0001500,fallback_equation,,s_1571 --> 
reference_plus_candidate_no_overlap,r_2111,MODEL_RXN:0001503,fallback_equation,,s_0450 --> 
reference_plus_candidate_no_overlap,r_2113,MODEL_RXN:0001505,fallback_equation,,2 s_0794 + s_1212 + s_2763 --> s_0803 + s_1207 + s_2764
reference_plus_candidate_no_overlap,r_2114,MODEL_RXN:0001506,fallback_equation,,s_0147 --> s_0794 + s_0803 + s_1403
reference_plus_candidate_no_overlap,r_2125,MODEL_RXN:0001512,fallback_equation,,s_0529 <=> s_0531
reference_plus_candidate_no_overlap,r_2129,MODEL_RXN:0001514,fallback_equation,,s_0794 --> s_0799
reference_plus_candidate_no_overlap,r_2136,MODEL_RXN:0001518,fallback_equation,,s_2766 <=> s_0122
reference_plus_candidate_no_overlap,r_2139,MODEL_RXN:0001520,fallback_equation,,s_2768 <=> s_0662
reference_plus_candidate_no_overlap,r_2184,MODEL_RXN:0001565,fallback_equation,,s_1250 <=> s_1248
reference_plus_candidate_no_overlap,r_2185,MODEL_RXN:0001566,fallback_equation,,s_0597 <=> s_0595
reference_plus_candidate_no_overlap,r_2187,MODEL_RXN:0001568,fallback_equation,,s_2822 --> 
reference_plus_candidate_no_overlap,r_2188,MODEL_RXN:0001569,fallback_equation,,s_2824 --> 
reference_plus_candidate_no_overlap,r_2189,MODEL_RXN:0001570,fallback_equation,,s_2826 --> 
reference_plus_candidate_no_overlap,r_2193,MODEL_RXN:0001574,fallback_equation,,s_1163 --> 
reference_plus_candidate_no_overlap,r_2230,MODEL_RXN:0001611,fallback_equation,,s_2829 <=> s_2883
reference_plus_candidate_no_overlap,r_3508,MODEL_RXN:0002877,fallback_equation,,s_1065 <=> s_2832
