model_reaction_id,reaction_name,model_equation,label,label_name,model_split,lower_bound_num,upper_bound_num,enzyme_evidence_rows_num,reactant_count,product_count,stoich_metabolite_count,has_gpr,has_ec,has_formula_balance,has_charge_balance,text
r_1232,NAD transport,s_0616 + s_1198 --> s_0615 + s_1200,0,unlabeled_hard_negative,train,0.0,1000.0,1,2,2,4,1,0,1,1,NAD transport ; s_0616 + s_1198 --> s_0615 + s_1200 ; forward ;  ; YIL006W
r_1253,pyridoxine symport,s_0796 + s_1397 <=> s_0794 + s_1396,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,2,2,4,1,0,1,1,pyridoxine symport ; s_0796 + s_1397 <=> s_0794 + s_1396 ; reversible ;  ; YGL186C
r_1275,UTP transport,s_0716 + s_0794 + s_1547 + s_1559 --> s_0714 + s_0799 + s_1545 + s_1560,0,unlabeled_hard_negative,train,0.0,1000.0,1,4,4,8,1,0,1,1,UTP transport ; s_0716 + s_0794 + s_1547 + s_1559 --> s_0714 + s_0799 + s_1545 + s_1560 ; forward ;  ; YBR192W
r_1543,(1->3)-beta-D-glucan transport,s_0001 <=> s_0002,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,(1->3)-beta-D-glucan transport ; s_0001 <=> s_0002 ; reversible ;  ; 
r_1628,"7,8-diaminononanoate transport",s_0342 <=> s_0341,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,"7,8-diaminononanoate transport ; s_0342 <=> s_0341 ; reversible ;  ; "
r_1678,ceramide transport,s_0500 <=> s_0499,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,ceramide transport ; s_0500 <=> s_0499 ; reversible ;  ; 
r_1681,ceramide transport,s_0503 <=> s_0502,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,ceramide transport ; s_0503 <=> s_0502 ; reversible ;  ; 
r_1725,dADP deamination,s_0582 + s_0794 + s_0803 --> s_0419 + s_0618,0,unlabeled_hard_negative,train,0.0,1000.0,0,3,2,5,0,0,1,1,dADP deamination ; s_0582 + s_0794 + s_0803 --> s_0419 + s_0618 ; forward ;  ; 
r_1851,IPC transport,s_0895 <=> s_0894,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,IPC transport ; s_0895 <=> s_0894 ; reversible ;  ; 
r_1852,IPC transport,s_0901 <=> s_0900,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,IPC transport ; s_0901 <=> s_0900 ; reversible ;  ; 
r_1853,IPC transport,s_0907 <=> s_0906,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,IPC transport ; s_0907 <=> s_0906 ; reversible ;  ; 
r_1854,IPC transport,s_0913 <=> s_0912,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,IPC transport ; s_0913 <=> s_0912 ; reversible ;  ; 
r_1855,IPC transport,s_0919 <=> s_0918,0,unlabeled_hard_negative,test,-1000.0,1000.0,0,1,1,2,0,0,1,1,IPC transport ; s_0919 <=> s_0918 ; reversible ;  ; 
r_1856,IPC transport,s_0898 <=> s_0897,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,IPC transport ; s_0898 <=> s_0897 ; reversible ;  ; 
r_1857,IPC transport,s_0904 <=> s_0903,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,IPC transport ; s_0904 <=> s_0903 ; reversible ;  ; 
r_1858,IPC transport,s_0910 <=> s_0909,0,unlabeled_hard_negative,test,-1000.0,1000.0,0,1,1,2,0,0,1,1,IPC transport ; s_0910 <=> s_0909 ; reversible ;  ; 
r_1859,IPC transport,s_0916 <=> s_0915,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,IPC transport ; s_0916 <=> s_0915 ; reversible ;  ; 
r_1860,IPC transport,s_0922 <=> s_0921,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,IPC transport ; s_0922 <=> s_0921 ; reversible ;  ; 
r_1920,M(IP)2C transport,s_0862 <=> s_0861,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,M(IP)2C transport ; s_0862 <=> s_0861 ; reversible ;  ; 
r_1921,M(IP)2C transport,s_0868 <=> s_0867,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,M(IP)2C transport ; s_0868 <=> s_0867 ; reversible ;  ; 
r_1922,M(IP)2C transport,s_0874 <=> s_0873,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,M(IP)2C transport ; s_0874 <=> s_0873 ; reversible ;  ; 
r_1923,M(IP)2C transport,s_0880 <=> s_0879,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,M(IP)2C transport ; s_0880 <=> s_0879 ; reversible ;  ; 
r_1924,M(IP)2C transport,s_0886 <=> s_0885,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,M(IP)2C transport ; s_0886 <=> s_0885 ; reversible ;  ; 
r_1925,M(IP)2C transport,s_0865 <=> s_0864,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,M(IP)2C transport ; s_0865 <=> s_0864 ; reversible ;  ; 
r_1926,M(IP)2C transport,s_0871 <=> s_0870,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,M(IP)2C transport ; s_0871 <=> s_0870 ; reversible ;  ; 
r_1927,M(IP)2C transport,s_0877 <=> s_0876,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,M(IP)2C transport ; s_0877 <=> s_0876 ; reversible ;  ; 
r_1928,M(IP)2C transport,s_0883 <=> s_0882,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,M(IP)2C transport ; s_0883 <=> s_0882 ; reversible ;  ; 
r_1929,M(IP)2C transport,s_0889 <=> s_0888,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,M(IP)2C transport ; s_0889 <=> s_0888 ; reversible ;  ; 
r_1937,MIPC transport,s_1117 <=> s_1116,0,unlabeled_hard_negative,dev,-1000.0,1000.0,0,1,1,2,0,0,1,1,MIPC transport ; s_1117 <=> s_1116 ; reversible ;  ; 
r_1938,MIPC transport,s_1123 <=> s_1122,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,MIPC transport ; s_1123 <=> s_1122 ; reversible ;  ; 
r_1939,MIPC transport,s_1129 <=> s_1128,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,MIPC transport ; s_1129 <=> s_1128 ; reversible ;  ; 
r_1940,MIPC transport,s_1135 <=> s_1134,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,MIPC transport ; s_1135 <=> s_1134 ; reversible ;  ; 
r_1941,MIPC transport,s_1141 <=> s_1140,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,MIPC transport ; s_1141 <=> s_1140 ; reversible ;  ; 
r_1942,MIPC transport,s_1120 <=> s_1119,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,MIPC transport ; s_1120 <=> s_1119 ; reversible ;  ; 
r_1943,MIPC transport,s_1126 <=> s_1125,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,MIPC transport ; s_1126 <=> s_1125 ; reversible ;  ; 
r_1944,MIPC transport,s_1132 <=> s_1131,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,MIPC transport ; s_1132 <=> s_1131 ; reversible ;  ; 
r_1945,MIPC transport,s_1138 <=> s_1137,0,unlabeled_hard_negative,train,-1000.0,1000.0,0,1,1,2,0,0,1,1,MIPC transport ; s_1138 <=> s_1137 ; reversible ;  ; 
r_1946,MIPC transport,s_1144 <=> s_1143,0,unlabeled_hard_negative,test,-1000.0,1000.0,0,1,1,2,0,0,1,1,MIPC transport ; s_1144 <=> s_1143 ; reversible ;  ; 
r_2140,fatty-acyl-CoA synthase (n-C16:0CoA),s_0373 + 21 s_0794 + 7 s_1101 + 14 s_1212 --> 7 s_0456 + 7 s_0529 + 7 s_0803 + 14 s_1207 + s_1302,0,unlabeled_hard_negative,train,0.0,1000.0,2,4,5,9,1,1,1,1,fatty-acyl-CoA synthase (n-C16:0CoA) ; s_0373 + 21 s_0794 + 7 s_1101 + 14 s_1212 --> 7 s_0456 + 7 s_0529 + 7 s_0803 + 14 s_1207 + s_1302 ; forward ; 1.1.1.100|1.3.1.9|2.3.1.38|2.3.1.39|2.3.1.41|2.3.1.86|3.1.2.14|4.2.1.59 ; YKL182W and YPL231W
r_2141,fatty-acyl-CoA synthase (n-C18:0CoA),s_0373 + 24 s_0794 + 8 s_1101 + 16 s_1212 --> 8 s_0456 + 8 s_0529 + 8 s_0803 + 16 s_1207 + s_1454,0,unlabeled_hard_negative,train,0.0,1000.0,2,4,5,9,1,1,1,1,fatty-acyl-CoA synthase (n-C18:0CoA) ; s_0373 + 24 s_0794 + 8 s_1101 + 16 s_1212 --> 8 s_0456 + 8 s_0529 + 8 s_0803 + 16 s_1207 + s_1454 ; forward ; 1.1.1.100|1.3.1.9|2.3.1.38|2.3.1.39|2.3.1.41|2.3.1.86|3.1.2.14|4.2.1.59 ; YKL182W and YPL231W
r_2158,elongase II or III (3-oxodocosanoyl-CoA),s_2782 + s_2783 + s_2793 --> s_2784 + s_2785 + s_2794,0,unlabeled_hard_negative,train,0.0,1000.0,2,3,3,6,1,1,1,1,elongase II or III (3-oxodocosanoyl-CoA) ; s_2782 + s_2783 + s_2793 --> s_2784 + s_2785 + s_2794 ; forward ; 2.3.1.199 ; YCR034W or YLR372W
r_2159,elongase II or III (3-oxotetracosanoyl-CoA),s_2782 + s_2783 + s_2795 --> s_2784 + s_2785 + s_2796,0,unlabeled_hard_negative,train,0.0,1000.0,2,3,3,6,1,1,1,1,elongase II or III (3-oxotetracosanoyl-CoA) ; s_2782 + s_2783 + s_2795 --> s_2784 + s_2785 + s_2796 ; forward ; 2.3.1.199 ; YCR034W or YLR372W
r_2161,B-ketoacyl-CoA reductase ((S)-3-hydroxytetradecanoyl-CoA),s_2783 + s_2786 + s_2799 --> s_2800 + s_2801,0,unlabeled_hard_negative,train,0.0,1000.0,1,3,2,5,1,1,1,1,B-ketoacyl-CoA reductase ((S)-3-hydroxytetradecanoyl-CoA) ; s_2783 + s_2786 + s_2799 --> s_2800 + s_2801 ; forward ; 1.1.1.330 ; YBR159W
r_2162,B-ketoacyl-CoA reductase ((S)-3-hydroxypalmitoyl-CoA),s_2783 + s_2788 + s_2799 --> s_2800 + s_2802,0,unlabeled_hard_negative,train,0.0,1000.0,1,3,2,5,1,1,1,1,B-ketoacyl-CoA reductase ((S)-3-hydroxypalmitoyl-CoA) ; s_2783 + s_2788 + s_2799 --> s_2800 + s_2802 ; forward ; 1.1.1.330 ; YBR159W
r_2167,B-ketoacyl-CoA reductase ((S)-3-hydroxyhexacosanoyl-CoA),s_2783 + s_2798 + s_2799 --> s_2800 + s_2807,0,unlabeled_hard_negative,train,0.0,1000.0,1,3,2,5,1,1,1,1,B-ketoacyl-CoA reductase ((S)-3-hydroxyhexacosanoyl-CoA) ; s_2783 + s_2798 + s_2799 --> s_2800 + s_2807 ; forward ; 1.1.1.330 ; YBR159W
r_2169,B-hydroxyacyl-CoA dehydratase (trans-hexadec-2-enoyl-CoA),s_2802 <=> s_2808 + s_2810,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,1,2,3,1,1,1,1,B-hydroxyacyl-CoA dehydratase (trans-hexadec-2-enoyl-CoA) ; s_2802 <=> s_2808 + s_2810 ; reversible ; 4.2.1.134 ; YJL097W
r_2171,B-hydroxyacyl-CoA dehydratase (trans-icos-2-enoyl-CoA),s_2804 <=> s_2808 + s_2812,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,1,2,3,1,1,1,1,B-hydroxyacyl-CoA dehydratase (trans-icos-2-enoyl-CoA) ; s_2804 <=> s_2808 + s_2812 ; reversible ; 4.2.1.134 ; YJL097W
r_2172,B-hydroxyacyl-CoA dehydratase (trans-docos-2-enoyl-CoA),s_2805 <=> s_2808 + s_2813,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,1,2,3,1,1,1,1,B-hydroxyacyl-CoA dehydratase (trans-docos-2-enoyl-CoA) ; s_2805 <=> s_2808 + s_2813 ; reversible ; 4.2.1.134 ; YJL097W
r_2174,B-hydroxyacyl-CoA dehydratase (trans-hexacos-2-enoyl-CoA),s_2807 <=> s_2808 + s_2815,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,1,2,3,1,1,1,1,B-hydroxyacyl-CoA dehydratase (trans-hexacos-2-enoyl-CoA) ; s_2807 <=> s_2808 + s_2815 ; reversible ; 4.2.1.134 ; YJL097W
r_2176,trans-2-enoyl-CoA reductase (n-C16:0CoA),s_2783 + s_2799 + s_2810 --> s_2789 + s_2800,0,unlabeled_hard_negative,train,0.0,1000.0,1,3,2,5,1,1,1,1,trans-2-enoyl-CoA reductase (n-C16:0CoA) ; s_2783 + s_2799 + s_2810 --> s_2789 + s_2800 ; forward ; 1.3.1.93 ; YDL015C
r_2178,trans-2-enoyl-CoA reductase (n-C20:0CoA),s_2783 + s_2799 + s_2812 --> s_2793 + s_2800,0,unlabeled_hard_negative,train,0.0,1000.0,1,3,2,5,1,1,1,1,trans-2-enoyl-CoA reductase (n-C20:0CoA) ; s_2783 + s_2799 + s_2812 --> s_2793 + s_2800 ; forward ; 1.3.1.93 ; YDL015C
r_2179,trans-2-enoyl-CoA reductase (n-C22:0CoA),s_2783 + s_2799 + s_2813 --> s_2795 + s_2800,0,unlabeled_hard_negative,dev,0.0,1000.0,1,3,2,5,1,1,1,1,trans-2-enoyl-CoA reductase (n-C22:0CoA) ; s_2783 + s_2799 + s_2813 --> s_2795 + s_2800 ; forward ; 1.3.1.93 ; YDL015C
r_2180,trans-2-enoyl-CoA reductase (n-C24:0CoA),s_2783 + s_2799 + s_2814 --> s_2797 + s_2800,0,unlabeled_hard_negative,train,0.0,1000.0,1,3,2,5,1,1,1,1,trans-2-enoyl-CoA reductase (n-C24:0CoA) ; s_2783 + s_2799 + s_2814 --> s_2797 + s_2800 ; forward ; 1.3.1.93 ; YDL015C
r_2182,"palmitoyl-CoA desaturase (n-C16:0CoA -> n-C16:1CoA), ER membrane",s_2783 + s_2789 + s_2817 + s_2818 --> 2 s_2808 + s_2819 + s_2820,0,unlabeled_hard_negative,dev,0.0,1000.0,1,4,3,7,1,1,1,1,"palmitoyl-CoA desaturase (n-C16:0CoA -> n-C16:1CoA), ER membrane ; s_2783 + s_2789 + s_2817 + s_2818 --> 2 s_2808 + s_2819 + s_2820 ; forward ; 1.14.19.1 ; YGL055W"
r_2183,"stearoyl-CoA desaturase (n-C18:0CoA -> n-C18:1CoA), ER membrane",s_2783 + s_2791 + s_2817 + s_2818 --> 2 s_2808 + s_2820 + s_2821,0,unlabeled_hard_negative,train,0.0,1000.0,1,4,3,7,1,1,1,1,"stearoyl-CoA desaturase (n-C18:0CoA -> n-C18:1CoA), ER membrane ; s_2783 + s_2791 + s_2817 + s_2818 --> 2 s_2808 + s_2820 + s_2821 ; forward ; 1.14.19.1 ; YGL055W"
r_2209,"fatty-acid--CoA ligase (arachidate), cell envelope",s_2856 + s_2857 + s_2858 <=> s_2859 + s_2860 + s_2861,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,3,3,6,1,1,1,1,"fatty-acid--CoA ligase (arachidate), cell envelope ; s_2856 + s_2857 + s_2858 <=> s_2859 + s_2860 + s_2861 ; reversible ; 6.2.1.3 ; YIL009W"
r_2210,"fatty-acid--CoA ligase (behenate), cell envelope",s_2856 + s_2857 + s_2862 <=> s_2859 + s_2860 + s_2863,0,unlabeled_hard_negative,train,-1000.0,1000.0,1,3,3,6,1,1,1,1,"fatty-acid--CoA ligase (behenate), cell envelope ; s_2856 + s_2857 + s_2862 <=> s_2859 + s_2860 + s_2863 ; reversible ; 6.2.1.3 ; YIL009W"
r_2213,"fatty-acid--CoA ligase (behenate), ER membrane",s_2785 + s_2831 + s_2868 <=> s_2795 + s_2833 + s_2834,0,unlabeled_hard_negative,test,-1000.0,1000.0,1,3,3,6,1,1,1,1,"fatty-acid--CoA ligase (behenate), ER membrane ; s_2785 + s_2831 + s_2868 <=> s_2795 + s_2833 + s_2834 ; reversible ; 6.2.1.- ; YBR041W"
r_2216,"fatty-acid--CoA ligase (behenate), lipid particle",s_0531 + s_2840 + s_2871 <=> s_0635 + s_2842 + s_2872,0,unlabeled_hard_negative,dev,-1000.0,1000.0,1,3,3,6,1,1,1,1,"fatty-acid--CoA ligase (behenate), lipid particle ; s_0531 + s_2840 + s_2871 <=> s_0635 + s_2842 + s_2872 ; reversible ; 6.2.1.- ; YBR041W"
r_2219,fatty acyl-CoA transport via ABC system (C12:0),s_0434 + s_0803 + s_1073 --> s_0394 + s_0794 + s_1076 + s_1322,0,unlabeled_hard_negative,train,0.0,1000.0,2,3,4,7,1,0,1,1,fatty acyl-CoA transport via ABC system (C12:0) ; s_0434 + s_0803 + s_1073 --> s_0394 + s_0794 + s_1076 + s_1322 ; forward ;  ; YKL188C and YPL147W
r_2220,fatty acyl-CoA transport via ABC system (C14:0),s_0434 + s_0803 + s_1176 --> s_0394 + s_0794 + s_1179 + s_1322,0,unlabeled_hard_negative,train,0.0,1000.0,2,3,4,7,1,0,1,1,fatty acyl-CoA transport via ABC system (C14:0) ; s_0434 + s_0803 + s_1176 --> s_0394 + s_0794 + s_1179 + s_1322 ; forward ;  ; YKL188C and YPL147W
r_2222,fatty acyl-CoA transport via ABC system (C16:1),s_0434 + s_0803 + s_2877 --> s_0394 + s_0794 + s_1322 + s_2854,0,unlabeled_hard_negative,train,0.0,1000.0,2,3,4,7,1,0,1,1,fatty acyl-CoA transport via ABC system (C16:1) ; s_0434 + s_0803 + s_2877 --> s_0394 + s_0794 + s_1322 + s_2854 ; forward ;  ; YKL188C and YPL147W
r_2224,fatty acyl-CoA transport via ABC system (C18:1),s_0434 + s_0803 + s_1262 --> s_0394 + s_0794 + s_1265 + s_1322,0,unlabeled_hard_negative,train,0.0,1000.0,2,3,4,7,1,0,1,1,fatty acyl-CoA transport via ABC system (C18:1) ; s_0434 + s_0803 + s_1262 --> s_0394 + s_0794 + s_1265 + s_1322 ; forward ;  ; YKL188C and YPL147W
r_2225,fatty acyl-CoA transport via ABC system (C20:0),s_0434 + s_0803 + s_2878 --> s_0394 + s_0794 + s_1322 + s_2879,0,unlabeled_hard_negative,train,0.0,1000.0,2,3,4,7,1,0,1,1,fatty acyl-CoA transport via ABC system (C20:0) ; s_0434 + s_0803 + s_2878 --> s_0394 + s_0794 + s_1322 + s_2879 ; forward ;  ; YKL188C and YPL147W
r_2228,fatty acyl-CoA transport via ABC system (C26:0),s_0434 + s_0803 + s_0816 --> s_0394 + s_0794 + s_0819 + s_1322,0,unlabeled_hard_negative,train,0.0,1000.0,2,3,4,7,1,0,1,1,fatty acyl-CoA transport via ABC system (C26:0) ; s_0434 + s_0803 + s_0816 --> s_0394 + s_0794 + s_0819 + s_1322 ; forward ;  ; YKL188C and YPL147W
r_2229,"butyrate (n-C4:0) transport, cytoplasm-peroxisome",s_2828 <=> s_2882,0,unlabeled_hard_negative,test,-1000.0,1000.0,0,1,1,2,0,0,1,1,"butyrate (n-C4:0) transport, cytoplasm-peroxisome ; s_2828 <=> s_2882 ; reversible ;  ; "
r_2238,acyl-CoA oxidase (octanoyl-CoA),s_1258 + s_1279 --> s_0840 + s_2888,0,unlabeled_hard_negative,train,0.0,1000.0,1,2,2,4,1,1,1,1,acyl-CoA oxidase (octanoyl-CoA) ; s_1258 + s_1279 --> s_0840 + s_2888 ; forward ; 1.3.3.6 ; YGL205W
r_2239,acyl-CoA oxidase (icosanoyl-CoA),s_1279 + s_2879 --> s_0840 + s_2889,0,unlabeled_hard_negative,train,0.0,1000.0,1,2,2,4,1,1,1,1,acyl-CoA oxidase (icosanoyl-CoA) ; s_1279 + s_2879 --> s_0840 + s_2889 ; forward ; 1.3.3.6 ; YGL205W
r_2240,acyl-CoA oxidase (docosanoyl-CoA),s_1279 + s_2881 --> s_0840 + s_2890,0,unlabeled_hard_negative,train,0.0,1000.0,1,2,2,4,1,1,1,1,acyl-CoA oxidase (docosanoyl-CoA) ; s_1279 + s_2881 --> s_0840 + s_2890 ; forward ; 1.3.3.6 ; YGL205W
r_2242,acyl-CoA oxidase (palmitoleoyl-CoA),4 s_0801 + s_1279 + s_2854 --> s_0840 + s_2892,0,unlabeled_hard_negative,train,0.0,1000.0,1,3,2,5,1,1,1,1,acyl-CoA oxidase (palmitoleoyl-CoA) ; 4 s_0801 + s_1279 + s_2854 --> s_0840 + s_2892 ; forward ; 1.3.3.6 ; YGL205W
r_2243,acyl-CoA oxidase (cis-tetradec-7-enoyl-CoA),s_1279 + s_2893 --> s_0840 + s_2894,0,unlabeled_hard_negative,train,0.0,1000.0,1,2,2,4,1,1,1,1,acyl-CoA oxidase (cis-tetradec-7-enoyl-CoA) ; s_1279 + s_2893 --> s_0840 + s_2894 ; forward ; 1.3.3.6 ; YGL205W
r_2244,acyl-CoA oxidase (cis-dodec-5-enoyl-CoA),s_1279 + s_2895 --> s_0840 + s_2896,0,unlabeled_hard_negative,train,0.0,1000.0,1,2,2,4,1,1,1,1,acyl-CoA oxidase (cis-dodec-5-enoyl-CoA) ; s_1279 + s_2895 --> s_0840 + s_2896 ; forward ; 1.3.3.6 ; YGL205W
r_2245,acyl-CoA oxidase (oleoyl-CoA),s_1265 + s_1279 --> s_0840 + s_2897,0,unlabeled_hard_negative,train,0.0,1000.0,1,2,2,4,1,1,1,1,acyl-CoA oxidase (oleoyl-CoA) ; s_1265 + s_1279 --> s_0840 + s_2897 ; forward ; 1.3.3.6 ; YGL205W
r_2246,acyl-CoA oxidase (cis-hexadec-7-enoyl-CoA),s_1279 + s_2898 --> s_0840 + s_2899,0,unlabeled_hard_negative,train,0.0,1000.0,1,2,2,4,1,1,1,1,acyl-CoA oxidase (cis-hexadec-7-enoyl-CoA) ; s_1279 + s_2898 --> s_0840 + s_2899 ; forward ; 1.3.3.6 ; YGL205W
r_2247,acyl-CoA oxidase (cis-tetradec-5-enoyl-CoA),s_1279 + s_2900 --> s_0840 + s_2901,0,unlabeled_hard_negative,train,0.0,1000.0,1,2,2,4,1,1,1,1,acyl-CoA oxidase (cis-tetradec-5-enoyl-CoA) ; s_1279 + s_2900 --> s_0840 + s_2901 ; forward ; 1.3.3.6 ; YGL205W
r_2253,2-enoyl-CoA hydratase (3-hydroxyhexacosanoyl-CoA),s_0809 + s_1513 --> s_0045,0,unlabeled_hard_negative,train,0.0,1000.0,1,2,1,3,1,1,1,1,2-enoyl-CoA hydratase (3-hydroxyhexacosanoyl-CoA) ; s_0809 + s_1513 --> s_0045 ; forward ; 1.1.1.n12|4.2.1.119 ; YKR009C
r_2254,2-enoyl-CoA hydratase (3-hydroxybutanoyl-CoA),s_0809 + s_2886 --> 4 s_0801 + s_2902,0,unlabeled_hard_negative,train,0.0,1000.0,1,2,2,4,1,1,1,1,2-enoyl-CoA hydratase (3-hydroxybutanoyl-CoA) ; s_0809 + s_2886 --> 4 s_0801 + s_2902 ; forward ; 1.1.1.n12|4.2.1.119 ; YKR009C
r_2255,2-enoyl-CoA hydratase (3-hydroxyhexanoyl-CoA),s_0809 + s_2887 --> s_2903,0,unlabeled_hard_negative,train,0.0,1000.0,1,2,1,3,1,1,1,1,2-enoyl-CoA hydratase (3-hydroxyhexanoyl-CoA) ; s_0809 + s_2887 --> s_2903 ; forward ; 1.1.1.n12|4.2.1.119 ; YKR009C
r_2257,2-enoyl-CoA hydratase (3-hydroxyicosanoyl-CoA),s_0809 + s_2889 --> s_2905,0,unlabeled_hard_negative,train,0.0,1000.0,1,2,1,3,1,1,1,1,2-enoyl-CoA hydratase (3-hydroxyicosanoyl-CoA) ; s_0809 + s_2889 --> s_2905 ; forward ; 1.1.1.n12|4.2.1.119 ; YKR009C
r_2258,2-enoyl-CoA hydratase (3-hydroxydocosanoyl-CoA),s_0809 + s_2890 --> s_2906,0,unlabeled_hard_negative,train,0.0,1000.0,1,2,1,3,1,1,1,1,2-enoyl-CoA hydratase (3-hydroxydocosanoyl-CoA) ; s_0809 + s_2890 --> s_2906 ; forward ; 1.1.1.n12|4.2.1.119 ; YKR009C
r_2260,2-enoyl-CoA hydratase (3-hydroxy-cis-hexadec-9-enoyl-CoA),s_0809 + s_2892 --> s_2908,0,unlabeled_hard_negative,train,0.0,1000.0,1,2,1,3,1,1,1,1,2-enoyl-CoA hydratase (3-hydroxy-cis-hexadec-9-enoyl-CoA) ; s_0809 + s_2892 --> s_2908 ; forward ; 1.1.1.n12|4.2.1.119 ; YKR009C
r_2261,2-enoyl-CoA hydratase (3-hydroxy-cis-tetradec-7-enoyl-CoA),s_0809 + s_2894 --> s_2909,0,unlabeled_hard_negative,train,0.0,1000.0,1,2,1,3,1,1,1,1,2-enoyl-CoA hydratase (3-hydroxy-cis-tetradec-7-enoyl-CoA) ; s_0809 + s_2894 --> s_2909 ; forward ; 1.1.1.n12|4.2.1.119 ; YKR009C
r_2262,2-enoyl-CoA hydratase (3-hydroxy-cis-dodec-5-enoyl-CoA),s_0809 + s_2896 --> s_2910,0,unlabeled_hard_negative,train,0.0,1000.0,1,2,1,3,1,1,1,1,2-enoyl-CoA hydratase (3-hydroxy-cis-dodec-5-enoyl-CoA) ; s_0809 + s_2896 --> s_2910 ; forward ; 1.1.1.n12|4.2.1.119 ; YKR009C
r_2263,2-enoyl-CoA hydratase (3-hydroxy-cis-octadec-9-enoyl-CoA),4 s_0801 + s_0809 + s_2897 --> s_2911,0,unlabeled_hard_negative,train,0.0,1000.0,1,3,1,4,1,1,1,1,2-enoyl-CoA hydratase (3-hydroxy-cis-octadec-9-enoyl-CoA) ; 4 s_0801 + s_0809 + s_2897 --> s_2911 ; forward ; 1.1.1.n12|4.2.1.119 ; YKR009C
r_2264,2-enoyl-CoA hydratase (3-hydroxy-cis-hexadec-7-enoyl-CoA),s_0809 + s_2899 --> s_2912,0,unlabeled_hard_negative,train,0.0,1000.0,1,2,1,3,1,1,1,1,2-enoyl-CoA hydratase (3-hydroxy-cis-hexadec-7-enoyl-CoA) ; s_0809 + s_2899 --> s_2912 ; forward ; 1.1.1.n12|4.2.1.119 ; YKR009C
r_2265,2-enoyl-CoA hydratase (3-hydroxy-cis-tetradec-5-enoyl-CoA),s_0809 + s_2901 --> s_2913,0,unlabeled_hard_negative,test,0.0,1000.0,1,2,1,3,1,1,1,1,2-enoyl-CoA hydratase (3-hydroxy-cis-tetradec-5-enoyl-CoA) ; s_0809 + s_2901 --> s_2913 ; forward ; 1.1.1.n12|4.2.1.119 ; YKR009C
r_2270,3-hydroxyacyl-CoA dehydrogenase (3-oxohexacosanoyl-CoA),s_0045 + s_1202 --> s_0243 + s_0801 + s_1206,0,unlabeled_hard_negative,train,0.0,1000.0,1,2,3,5,1,1,1,1,3-hydroxyacyl-CoA dehydrogenase (3-oxohexacosanoyl-CoA) ; s_0045 + s_1202 --> s_0243 + s_0801 + s_1206 ; forward ; 1.1.1.n12|4.2.1.119 ; YKR009C
