reaction_uid,model_reaction_id,reaction_name,model_equation,direction,lower_bound,upper_bound,reactant_compound_uids,product_compound_uids,stoichiometry_json,genes,orfs,gpr,enzyme_evidence_rows,enzyme_protein_ids,enzyme_orfs,enzyme_gene_symbols,enzyme_ec_numbers,enzyme_confidence_levels,metanetx_reaction_id,kegg_reaction_id,bigg_reaction_id,sbo_id,external_database_crossrefs_compact,all_crossrefs_compact,rxndb_id,rxndb_template_id,rxndb_ec_number,rxndb_similarity,confidence_status,evidence_tier,training_role,export_group,label_source,usable_as_first_pass_training_label
MODEL_RXN:0002379,r_3000,"PC (1-16:0, 2-18:1) diacylglycerol (1-18:0, 2-18:1) acyltransferase, ER membrane",s_2972 + s_3211 <=> s_3040 + s_3428,reversible,-1000.0,1000.0,MODEL_CMPD:0001466|MODEL_CMPD:0001705,MODEL_CMPD:0001534|MODEL_CMPD:0001922,"{""s_2972"": -1, ""s_3040"": 1, ""s_3211"": -1, ""s_3428"": 1}",LRO1,YNR008W,YNR008W,1,P40345,YNR008W,LRO1,2.3.1.158,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002380,r_3001,"PC (1-16:1, 2-18:1) diacylglycerol (1-18:0, 2-18:1) acyltransferase, ER membrane",s_2972 + s_3212 <=> s_3040 + s_3429,reversible,-1000.0,1000.0,MODEL_CMPD:0001466|MODEL_CMPD:0001706,MODEL_CMPD:0001534|MODEL_CMPD:0001923,"{""s_2972"": -1, ""s_3040"": 1, ""s_3212"": -1, ""s_3429"": 1}",LRO1,YNR008W,YNR008W,1,P40345,YNR008W,LRO1,2.3.1.158,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002381,r_3002,"PC (1-18:0, 2-18:1) diacylglycerol (1-18:0, 2-18:1) acyltransferase, ER membrane",s_2972 + s_3213 <=> s_3040 + s_3430,reversible,-1000.0,1000.0,MODEL_CMPD:0001466|MODEL_CMPD:0001707,MODEL_CMPD:0001534|MODEL_CMPD:0001924,"{""s_2972"": -1, ""s_3040"": 1, ""s_3213"": -1, ""s_3430"": 1}",LRO1,YNR008W,YNR008W,1,P40345,YNR008W,LRO1,2.3.1.158,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002382,r_3003,"PC (1-18:1, 2-18:1) diacylglycerol (1-18:0, 2-18:1) acyltransferase, ER membrane",s_2972 + s_3214 <=> s_3040 + s_3431,reversible,-1000.0,1000.0,MODEL_CMPD:0001466|MODEL_CMPD:0001708,MODEL_CMPD:0001534|MODEL_CMPD:0001925,"{""s_2972"": -1, ""s_3040"": 1, ""s_3214"": -1, ""s_3431"": 1}",LRO1,YNR008W,YNR008W,1,P40345,YNR008W,LRO1,2.3.1.158,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002383,r_3004,"PC (1-16:0, 2-16:1) diacylglycerol (1-18:1, 2-18:1) acyltransferase, ER membrane",s_2974 + s_3207 <=> s_3026 + s_3428,reversible,-1000.0,1000.0,MODEL_CMPD:0001468|MODEL_CMPD:0001701,MODEL_CMPD:0001520|MODEL_CMPD:0001922,"{""s_2974"": -1, ""s_3026"": 1, ""s_3207"": -1, ""s_3428"": 1}",LRO1,YNR008W,YNR008W,1,P40345,YNR008W,LRO1,2.3.1.158,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002384,r_3005,"PC (1-16:1, 2-16:1) diacylglycerol (1-18:1, 2-18:1) acyltransferase, ER membrane",s_2974 + s_3208 <=> s_3026 + s_3429,reversible,-1000.0,1000.0,MODEL_CMPD:0001468|MODEL_CMPD:0001702,MODEL_CMPD:0001520|MODEL_CMPD:0001923,"{""s_2974"": -1, ""s_3026"": 1, ""s_3208"": -1, ""s_3429"": 1}",LRO1,YNR008W,YNR008W,1,P40345,YNR008W,LRO1,2.3.1.158,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002385,r_3006,"PC (1-18:0, 2-16:1) diacylglycerol (1-18:1, 2-18:1) acyltransferase, ER membrane",s_2974 + s_3209 <=> s_3026 + s_3430,reversible,-1000.0,1000.0,MODEL_CMPD:0001468|MODEL_CMPD:0001703,MODEL_CMPD:0001520|MODEL_CMPD:0001924,"{""s_2974"": -1, ""s_3026"": 1, ""s_3209"": -1, ""s_3430"": 1}",LRO1,YNR008W,YNR008W,1,P40345,YNR008W,LRO1,2.3.1.158,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002386,r_3007,"PC (1-18:1, 2-16:1) diacylglycerol (1-18:1, 2-18:1) acyltransferase, ER membrane",s_2974 + s_3210 <=> s_3026 + s_3431,reversible,-1000.0,1000.0,MODEL_CMPD:0001468|MODEL_CMPD:0001704,MODEL_CMPD:0001520|MODEL_CMPD:0001925,"{""s_2974"": -1, ""s_3026"": 1, ""s_3210"": -1, ""s_3431"": 1}",LRO1,YNR008W,YNR008W,1,P40345,YNR008W,LRO1,2.3.1.158,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002387,r_3008,"PC (1-16:0, 2-18:1) diacylglycerol (1-18:1, 2-18:1) acyltransferase, ER membrane",s_2974 + s_3211 <=> s_3042 + s_3428,reversible,-1000.0,1000.0,MODEL_CMPD:0001468|MODEL_CMPD:0001705,MODEL_CMPD:0001536|MODEL_CMPD:0001922,"{""s_2974"": -1, ""s_3042"": 1, ""s_3211"": -1, ""s_3428"": 1}",LRO1,YNR008W,YNR008W,1,P40345,YNR008W,LRO1,2.3.1.158,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002388,r_3009,"PC (1-16:1, 2-18:1) diacylglycerol (1-18:1, 2-18:1) acyltransferase, ER membrane",s_2974 + s_3212 <=> s_3042 + s_3429,reversible,-1000.0,1000.0,MODEL_CMPD:0001468|MODEL_CMPD:0001706,MODEL_CMPD:0001536|MODEL_CMPD:0001923,"{""s_2974"": -1, ""s_3042"": 1, ""s_3212"": -1, ""s_3429"": 1}",LRO1,YNR008W,YNR008W,1,P40345,YNR008W,LRO1,2.3.1.158,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002389,r_3010,"PC (1-18:0, 2-18:1) diacylglycerol (1-18:1, 2-18:1) acyltransferase, ER membrane",s_2974 + s_3213 <=> s_3042 + s_3430,reversible,-1000.0,1000.0,MODEL_CMPD:0001468|MODEL_CMPD:0001707,MODEL_CMPD:0001536|MODEL_CMPD:0001924,"{""s_2974"": -1, ""s_3042"": 1, ""s_3213"": -1, ""s_3430"": 1}",LRO1,YNR008W,YNR008W,1,P40345,YNR008W,LRO1,2.3.1.158,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002390,r_3011,"PC (1-18:1, 2-18:1) diacylglycerol (1-18:1, 2-18:1) acyltransferase, ER membrane",s_2974 + s_3214 <=> s_3042 + s_3431,reversible,-1000.0,1000.0,MODEL_CMPD:0001468|MODEL_CMPD:0001708,MODEL_CMPD:0001536|MODEL_CMPD:0001925,"{""s_2974"": -1, ""s_3042"": 1, ""s_3214"": -1, ""s_3431"": 1}",LRO1,YNR008W,YNR008W,1,P40345,YNR008W,LRO1,2.3.1.158,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002391,r_3022,"PC phospholipase B (1-16:0, 2-16:1), ER membrane",s_2808 + s_3207 --> s_2783 + s_2837 + s_3428,forward,0.0,1000.0,MODEL_CMPD:0001306|MODEL_CMPD:0001701,MODEL_CMPD:0001281|MODEL_CMPD:0001331|MODEL_CMPD:0001922,"{""s_2783"": 1, ""s_2808"": -1, ""s_2837"": 1, ""s_3207"": -1, ""s_3428"": 1}",NTE1,YML059C,YML059C,1,Q04958,YML059C,NTE1,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002392,r_3023,"PC phospholipase B (1-16:1, 2-16:1), ER membrane",s_2808 + s_3208 --> s_2783 + s_2837 + s_3429,forward,0.0,1000.0,MODEL_CMPD:0001306|MODEL_CMPD:0001702,MODEL_CMPD:0001281|MODEL_CMPD:0001331|MODEL_CMPD:0001923,"{""s_2783"": 1, ""s_2808"": -1, ""s_2837"": 1, ""s_3208"": -1, ""s_3429"": 1}",NTE1,YML059C,YML059C,1,Q04958,YML059C,NTE1,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002393,r_3024,"PC phospholipase B (1-18:0, 2-16:1), ER membrane",s_2808 + s_3209 --> s_2783 + s_2837 + s_3430,forward,0.0,1000.0,MODEL_CMPD:0001306|MODEL_CMPD:0001703,MODEL_CMPD:0001281|MODEL_CMPD:0001331|MODEL_CMPD:0001924,"{""s_2783"": 1, ""s_2808"": -1, ""s_2837"": 1, ""s_3209"": -1, ""s_3430"": 1}",NTE1,YML059C,YML059C,1,Q04958,YML059C,NTE1,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002394,r_3025,"PC phospholipase B (1-18:1, 2-16:1), ER membrane",s_2808 + s_3210 --> s_2783 + s_2837 + s_3431,forward,0.0,1000.0,MODEL_CMPD:0001306|MODEL_CMPD:0001704,MODEL_CMPD:0001281|MODEL_CMPD:0001331|MODEL_CMPD:0001925,"{""s_2783"": 1, ""s_2808"": -1, ""s_2837"": 1, ""s_3210"": -1, ""s_3431"": 1}",NTE1,YML059C,YML059C,1,Q04958,YML059C,NTE1,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002395,r_3026,"PC phospholipase B (1-16:0, 2-18:1), ER membrane",s_2808 + s_3211 --> s_2783 + s_2839 + s_3428,forward,0.0,1000.0,MODEL_CMPD:0001306|MODEL_CMPD:0001705,MODEL_CMPD:0001281|MODEL_CMPD:0001333|MODEL_CMPD:0001922,"{""s_2783"": 1, ""s_2808"": -1, ""s_2839"": 1, ""s_3211"": -1, ""s_3428"": 1}",NTE1,YML059C,YML059C,1,Q04958,YML059C,NTE1,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002396,r_3027,"PC phospholipase B (1-16:1, 2-18:1), ER membrane",s_2808 + s_3212 --> s_2783 + s_2839 + s_3429,forward,0.0,1000.0,MODEL_CMPD:0001306|MODEL_CMPD:0001706,MODEL_CMPD:0001281|MODEL_CMPD:0001333|MODEL_CMPD:0001923,"{""s_2783"": 1, ""s_2808"": -1, ""s_2839"": 1, ""s_3212"": -1, ""s_3429"": 1}",NTE1,YML059C,YML059C,1,Q04958,YML059C,NTE1,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002397,r_3028,"PC phospholipase B (1-18:0, 2-18:1), ER membrane",s_2808 + s_3213 --> s_2783 + s_2839 + s_3430,forward,0.0,1000.0,MODEL_CMPD:0001306|MODEL_CMPD:0001707,MODEL_CMPD:0001281|MODEL_CMPD:0001333|MODEL_CMPD:0001924,"{""s_2783"": 1, ""s_2808"": -1, ""s_2839"": 1, ""s_3213"": -1, ""s_3430"": 1}",NTE1,YML059C,YML059C,1,Q04958,YML059C,NTE1,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002398,r_3029,"PC phospholipase B (1-18:1, 2-18:1), ER membrane",s_2808 + s_3214 --> s_2783 + s_2839 + s_3431,forward,0.0,1000.0,MODEL_CMPD:0001306|MODEL_CMPD:0001708,MODEL_CMPD:0001281|MODEL_CMPD:0001333|MODEL_CMPD:0001925,"{""s_2783"": 1, ""s_2808"": -1, ""s_2839"": 1, ""s_3214"": -1, ""s_3431"": 1}",NTE1,YML059C,YML059C,1,Q04958,YML059C,NTE1,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002399,r_3030,"LPC phospholipase B (16:0), ER membrane",s_2808 + s_3428 --> s_2783 + s_2836 + s_3447,forward,0.0,1000.0,MODEL_CMPD:0001306|MODEL_CMPD:0001922,MODEL_CMPD:0001281|MODEL_CMPD:0001330|MODEL_CMPD:0001941,"{""s_2783"": 1, ""s_2808"": -1, ""s_2836"": 1, ""s_3428"": -1, ""s_3447"": 1}",NTE1,YML059C,YML059C,1,Q04958,YML059C,NTE1,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002400,r_3031,"LPC phospholipase B (16:1), ER membrane",s_2808 + s_3429 --> s_2783 + s_2837 + s_3447,forward,0.0,1000.0,MODEL_CMPD:0001306|MODEL_CMPD:0001923,MODEL_CMPD:0001281|MODEL_CMPD:0001331|MODEL_CMPD:0001941,"{""s_2783"": 1, ""s_2808"": -1, ""s_2837"": 1, ""s_3429"": -1, ""s_3447"": 1}",NTE1,YML059C,YML059C,1,Q04958,YML059C,NTE1,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002401,r_3032,"LPC phospholipase B (18:0), ER membrane",s_2808 + s_3430 --> s_2783 + s_2838 + s_3447,forward,0.0,1000.0,MODEL_CMPD:0001306|MODEL_CMPD:0001924,MODEL_CMPD:0001281|MODEL_CMPD:0001332|MODEL_CMPD:0001941,"{""s_2783"": 1, ""s_2808"": -1, ""s_2838"": 1, ""s_3430"": -1, ""s_3447"": 1}",NTE1,YML059C,YML059C,1,Q04958,YML059C,NTE1,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002402,r_3033,"LPC phospholipase B (18:1), ER membrane",s_2808 + s_3431 --> s_2783 + s_2839 + s_3447,forward,0.0,1000.0,MODEL_CMPD:0001306|MODEL_CMPD:0001925,MODEL_CMPD:0001281|MODEL_CMPD:0001333|MODEL_CMPD:0001941,"{""s_2783"": 1, ""s_2808"": -1, ""s_2839"": 1, ""s_3431"": -1, ""s_3447"": 1}",NTE1,YML059C,YML059C,1,Q04958,YML059C,NTE1,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002403,r_3034,"PC phospholipase B (1-16:0, 2-16:1), cell envelope",s_3448 + s_3449 --> s_0793 + s_3450 + s_3451,forward,0.0,1000.0,MODEL_CMPD:0001942|MODEL_CMPD:0001943,MODEL_CMPD:0000600|MODEL_CMPD:0001944|MODEL_CMPD:0001945,"{""s_0793"": 1, ""s_3448"": -1, ""s_3449"": -1, ""s_3450"": 1, ""s_3451"": 1}",PLB1,YMR008C,YMR008C,1,P39105,YMR008C,PLB1,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002404,r_3035,"PC phospholipase B (1-16:1, 2-16:1), cell envelope",s_3449 + s_3452 --> s_0793 + s_3451 + s_3453,forward,0.0,1000.0,MODEL_CMPD:0001943|MODEL_CMPD:0001946,MODEL_CMPD:0000600|MODEL_CMPD:0001945|MODEL_CMPD:0001947,"{""s_0793"": 1, ""s_3449"": -1, ""s_3451"": 1, ""s_3452"": -1, ""s_3453"": 1}",PLB1,YMR008C,YMR008C,1,P39105,YMR008C,PLB1,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002405,r_3036,"PC phospholipase B (1-18:0, 2-16:1), cell envelope",s_3449 + s_3454 --> s_0793 + s_3451 + s_3455,forward,0.0,1000.0,MODEL_CMPD:0001943|MODEL_CMPD:0001948,MODEL_CMPD:0000600|MODEL_CMPD:0001945|MODEL_CMPD:0001949,"{""s_0793"": 1, ""s_3449"": -1, ""s_3451"": 1, ""s_3454"": -1, ""s_3455"": 1}",PLB1,YMR008C,YMR008C,1,P39105,YMR008C,PLB1,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002406,r_3037,"PC phospholipase B (1-18:1, 2-16:1), cell envelope",s_3449 + s_3456 --> s_0793 + s_3451 + s_3457,forward,0.0,1000.0,MODEL_CMPD:0001943|MODEL_CMPD:0001950,MODEL_CMPD:0000600|MODEL_CMPD:0001945|MODEL_CMPD:0001951,"{""s_0793"": 1, ""s_3449"": -1, ""s_3451"": 1, ""s_3456"": -1, ""s_3457"": 1}",PLB1,YMR008C,YMR008C,1,P39105,YMR008C,PLB1,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002407,r_3038,"PC phospholipase B (1-16:0, 2-18:1), cell envelope",s_3449 + s_3458 --> s_0793 + s_3450 + s_3459,forward,0.0,1000.0,MODEL_CMPD:0001943|MODEL_CMPD:0001952,MODEL_CMPD:0000600|MODEL_CMPD:0001944|MODEL_CMPD:0001953,"{""s_0793"": 1, ""s_3449"": -1, ""s_3450"": 1, ""s_3458"": -1, ""s_3459"": 1}",PLB1,YMR008C,YMR008C,1,P39105,YMR008C,PLB1,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002408,r_3039,"PC phospholipase B (1-16:1, 2-18:1), cell envelope",s_3449 + s_3460 --> s_0793 + s_3453 + s_3459,forward,0.0,1000.0,MODEL_CMPD:0001943|MODEL_CMPD:0001954,MODEL_CMPD:0000600|MODEL_CMPD:0001947|MODEL_CMPD:0001953,"{""s_0793"": 1, ""s_3449"": -1, ""s_3453"": 1, ""s_3459"": 1, ""s_3460"": -1}",PLB1,YMR008C,YMR008C,1,P39105,YMR008C,PLB1,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002409,r_3040,"PC phospholipase B (1-18:0, 2-18:1), cell envelope",s_3449 + s_3461 --> s_0793 + s_3455 + s_3459,forward,0.0,1000.0,MODEL_CMPD:0001943|MODEL_CMPD:0001955,MODEL_CMPD:0000600|MODEL_CMPD:0001949|MODEL_CMPD:0001953,"{""s_0793"": 1, ""s_3449"": -1, ""s_3455"": 1, ""s_3459"": 1, ""s_3461"": -1}",PLB1,YMR008C,YMR008C,1,P39105,YMR008C,PLB1,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002410,r_3041,"PC phospholipase B (1-18:1, 2-18:1), cell envelope",s_3449 + s_3462 --> s_0793 + s_3457 + s_3459,forward,0.0,1000.0,MODEL_CMPD:0001943|MODEL_CMPD:0001956,MODEL_CMPD:0000600|MODEL_CMPD:0001951|MODEL_CMPD:0001953,"{""s_0793"": 1, ""s_3449"": -1, ""s_3457"": 1, ""s_3459"": 1, ""s_3462"": -1}",PLB1,YMR008C,YMR008C,1,P39105,YMR008C,PLB1,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002411,r_3042,"LPC phospholipase B (16:0), cell envelope",s_3449 + s_3450 --> s_0793 + s_1432 + s_3463,forward,0.0,1000.0,MODEL_CMPD:0001943|MODEL_CMPD:0001944,MODEL_CMPD:0000600|MODEL_CMPD:0001108|MODEL_CMPD:0001957,"{""s_0793"": 1, ""s_1432"": 1, ""s_3449"": -1, ""s_3450"": -1, ""s_3463"": 1}",PLB1,YMR008C,YMR008C,1,P39105,YMR008C,PLB1,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002412,r_3043,"LPC phospholipase B (16:1), cell envelope",s_3449 + s_3453 --> s_0793 + s_1432 + s_3451,forward,0.0,1000.0,MODEL_CMPD:0001943|MODEL_CMPD:0001947,MODEL_CMPD:0000600|MODEL_CMPD:0001108|MODEL_CMPD:0001945,"{""s_0793"": 1, ""s_1432"": 1, ""s_3449"": -1, ""s_3451"": 1, ""s_3453"": -1}",PLB1,YMR008C,YMR008C,1,P39105,YMR008C,PLB1,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002413,r_3044,"LPC phospholipase B (18:0), cell envelope",s_3449 + s_3455 --> s_0793 + s_1432 + s_3464,forward,0.0,1000.0,MODEL_CMPD:0001943|MODEL_CMPD:0001949,MODEL_CMPD:0000600|MODEL_CMPD:0001108|MODEL_CMPD:0001958,"{""s_0793"": 1, ""s_1432"": 1, ""s_3449"": -1, ""s_3455"": -1, ""s_3464"": 1}",PLB1,YMR008C,YMR008C,1,P39105,YMR008C,PLB1,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002414,r_3045,"LPC phospholipase B (18:1), cell envelope",s_3449 + s_3457 --> s_0793 + s_1432 + s_3459,forward,0.0,1000.0,MODEL_CMPD:0001943|MODEL_CMPD:0001951,MODEL_CMPD:0000600|MODEL_CMPD:0001108|MODEL_CMPD:0001953,"{""s_0793"": 1, ""s_1432"": 1, ""s_3449"": -1, ""s_3457"": -1, ""s_3459"": 1}",PLB1,YMR008C,YMR008C,1,P39105,YMR008C,PLB1,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002415,r_3046,"PE phospholipase B (1-16:0, 2-16:1), cell envelope",s_3449 + s_3465 --> s_0793 + s_3451 + s_3466,forward,0.0,1000.0,MODEL_CMPD:0001943|MODEL_CMPD:0001959,MODEL_CMPD:0000600|MODEL_CMPD:0001945|MODEL_CMPD:0001960,"{""s_0793"": 1, ""s_3449"": -1, ""s_3451"": 1, ""s_3465"": -1, ""s_3466"": 1}",PLB1|PLB2,YMR006C|YMR008C,YMR006C or YMR008C,2,P39105|Q03674,YMR006C|YMR008C,PLB1|PLB2,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002416,r_3047,"PE phospholipase B (1-16:1, 2-16:1), cell envelope",s_3449 + s_3467 --> s_0793 + s_3451 + s_3468,forward,0.0,1000.0,MODEL_CMPD:0001943|MODEL_CMPD:0001961,MODEL_CMPD:0000600|MODEL_CMPD:0001945|MODEL_CMPD:0001962,"{""s_0793"": 1, ""s_3449"": -1, ""s_3451"": 1, ""s_3467"": -1, ""s_3468"": 1}",PLB1|PLB2,YMR006C|YMR008C,YMR006C or YMR008C,2,P39105|Q03674,YMR006C|YMR008C,PLB1|PLB2,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002417,r_3048,"PE phospholipase B (1-18:0, 2-16:1), cell envelope",s_3449 + s_3469 --> s_0793 + s_3451 + s_3470,forward,0.0,1000.0,MODEL_CMPD:0001943|MODEL_CMPD:0001963,MODEL_CMPD:0000600|MODEL_CMPD:0001945|MODEL_CMPD:0001964,"{""s_0793"": 1, ""s_3449"": -1, ""s_3451"": 1, ""s_3469"": -1, ""s_3470"": 1}",PLB1|PLB2,YMR006C|YMR008C,YMR006C or YMR008C,2,P39105|Q03674,YMR006C|YMR008C,PLB1|PLB2,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002418,r_3049,"PE phospholipase B (1-18:1, 2-16:1), cell envelope",s_3449 + s_3471 --> s_0793 + s_3451 + s_3472,forward,0.0,1000.0,MODEL_CMPD:0001943|MODEL_CMPD:0001965,MODEL_CMPD:0000600|MODEL_CMPD:0001945|MODEL_CMPD:0001966,"{""s_0793"": 1, ""s_3449"": -1, ""s_3451"": 1, ""s_3471"": -1, ""s_3472"": 1}",PLB1|PLB2,YMR006C|YMR008C,YMR006C or YMR008C,2,P39105|Q03674,YMR006C|YMR008C,PLB1|PLB2,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0002419,r_3050,"PE phospholipase B (1-16:0, 2-18:1), cell envelope",s_3449 + s_3473 --> s_0793 + s_3459 + s_3466,forward,0.0,1000.0,MODEL_CMPD:0001943|MODEL_CMPD:0001967,MODEL_CMPD:0000600|MODEL_CMPD:0001953|MODEL_CMPD:0001960,"{""s_0793"": 1, ""s_3449"": -1, ""s_3459"": 1, ""s_3466"": 1, ""s_3473"": -1}",PLB1|PLB2,YMR006C|YMR008C,YMR006C or YMR008C,2,P39105|Q03674,YMR006C|YMR008C,PLB1|PLB2,3.1.1.5,high,,,,SBO:0000176,,SBO:0000176,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
