model_metabolite_id,primary_name,formula,charge,structure,structure_status,reason_code,status,source,review
s_3700,1-acylglycerophosphocholine (18:1),C26H52NO7P,0,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3701,"phosphatidylcholine (1-16:0, 2-18:1)",C42H82NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3702,"phosphatidylcholine (1-16:1, 2-18:1)",C42H80NO8P,0,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3703,"phosphatidylcholine (1-18:0, 2-18:1)",C44H86NO8P,0,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3704,"phosphatidylcholine (1-18:1, 2-18:1)",C44H84NO8P,0,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3705,"phosphatidylethanolamine (1-16:0, 2-16:1)",C37H72NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3706,"phosphatidylethanolamine (1-16:1, 2-16:1)",C37H70NO8P,0,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCC,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3707,"phosphatidylethanolamine (1-18:0, 2-16:1)",C39H76NO8P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3708,"phosphatidylethanolamine (1-18:1, 2-16:1)",C39H74NO8P,0,CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)(O)OCCN,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3709,ergosterol ester backbone,C28H42,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3710,phosphatidyl-L-serine backbone,C6H10NO6P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3711,phosphatidylcholine backbone,C8H16NO3P,1,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3712,phosphatidylethanolamine backbone,C5H10NO4P,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3713,triglyceride backbone,C3H2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3714,heme a,C49H55FeN4O6,-3,C=Cc1c(C)c2cc3nc(cc4[n-]c(cc5nc(cc1[n-]2)C(C)=C5CCC(=O)O)c(CCC(=O)O)c4C=O)C(C)=C3C(O)CCC=C(C)CCC=C(C)CCC=C(C)C.[Fe],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3715,raffinose,C18H32O16,0,OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3716,melibiose,C12H22O11,0,OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3717,protein,,,,missing,missing_formula_and_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3718,carbohydrate,,,,missing,missing_formula_and_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3719,RNA,,,,missing,missing_formula_and_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3720,DNA,,,,missing,missing_formula_and_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3721,ceramide backbone,HNO2,,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3722,ceramide backbone,HNO2,,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3723,inositol phosphomannosylinositol phosphoceramide backbone,C18H33NO23P2,,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3724,inositol-P-ceramide backbone,C6H12NO10P,,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3725,mannosylinositol phosphorylceramide backbone,C12H22NO15P,,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3726,long-chain base backbone,H4N,,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3727,long-chain base backbone,H4N,,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3728,long-chain base phosphate backbone,H3NO3P,,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3729,long-chain base phosphate backbone,H3NO3P,,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3730,phosphatidate backbone,C3H5O4P,,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3731,phosphatidate backbone,C3H5O4P,,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3732,diglyceride backbone,C3H4O,,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3733,diglyceride backbone,C3H4O,,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3734,sn-2-acyl-1-lysophosphatidylinositol backbone,C9H11O10P,,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3735,sn-2-acyl-1-lysophosphatidylinositol backbone,C9H11O10P,,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3736,phosphatidylglycerol backbone,C6H11O6P,,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3737,phosphatidylglycerol backbone,C6H11O6P,,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3738,cardiolipin backbone,C9H14O9P2,,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3739,cardiolipin backbone,C9H14O9P2,,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3740,C16:0 chain,C16H32O2,,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3741,C16:1 chain,C16H30O2,,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3742,C18:0 chain,C18H36O2,,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3743,C18:1 chain,C18H34O2,,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3744,C24:0 chain,C24H48O2,,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3745,C26:0 chain,C26H52O2,,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3746,lipid backbone,,,,missing,missing_formula_and_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3747,lipid chain,,,,missing,missing_formula_and_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3748,Cytochrome c,C40H40FeN6O6S2,-2,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3749,Apocytochrome c,C6H10N2O2S2,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3750,diacetyl,C4H6O2,0,CC(=O)C(C)=O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3751,(R)-acetoin,C4H8O2,0,CC(=O)C(C)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3752,diacetyl,C4H6O2,0,CC(=O)C(C)=O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3753,NADH,C21H27N7O14P2,-2,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3754,L-glutamyl-tRNA(Gln),C5H8NO3R,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3755,L-glutamine,C5H10N2O3,0,NC(=O)CCC(N)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3756,Gln-tRNA(Gln),C5H10N2O2R,1,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3757,Met-Ala,C8H16N2O3S,0,CSCCC(N)C(=O)NC(C)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3758,L-methionine,C5H11NO2S,0,CSCCC(N)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3759,L-alanine,C3H7NO2,0,CC(N)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3760,ADP-D-ribose 1''-phosphate,C15H20N5O17P3,-4,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC(OP(=O)(O)O)C(O)C2O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3761,ADP-ribose,C15H21N5O14P2,-2,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC(O)C(O)C2O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3762,quinone,C6H4O2,0,O=C1C=CC(=O)C=C1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3763,"1,4-benzosemiquinone",C6H5O2,0,[O]c1ccc(O)cc1,parse_failed,structure_parse_failed,unresolved,yeast-GEM-final.csv,review_required
s_3764,UDP-N-acetyl-alpha-D-glucosamine,C17H25N3O17P2,-2,CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3765,N-Acetyl-D-glucosaminyldiphosphodolichol,C28H51NO12P2R,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3766,UDP,C9H11N2O12P2,-3,O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3767,"N,N'-Chitobiosyldiphosphodolichol",C36H64N2O17P2R,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3768,D-ribofuranose 5-phosphate,C5H9O8P,-2,O=P(O)(O)OCC1OC(O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3769,Oxalate,C2O4,-2,O=C([O-])C(=O)[O-],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3770,Oxalyl-CoA,C23H31N7O19P3S,-5,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3771,G00171,C86H142N4O67R,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3772,D-glucose,C6H12O6,0,OCC1OC(O)C(O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3773,G00010,C80H132N4O62R,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3774,G00011,C74H122N4O57R,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3775,sodium,Na,1,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3776,potassium,K,1,[K],parse_failed,structure_parse_failed,unresolved,yeast-GEM-final.csv,review_required
s_3777,chloride,Cl,-1,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3778,chloride,Cl,-1,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3779,D-fructose,C6H12O6,0,OCC1(O)OCC(O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3780,D-galactose,C6H12O6,0,OCC1OC(O)C(O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3781,UMP,C9H11N2O9P,-2,O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3782,cadmium(2+),Cd,2,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3783,cadmium(2+),Cd,2,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3784,(sulfur carrier)-H,R,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3785,L-cysteine,C3H7NO2S,0,NC(CS)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3786,(sulfur carrier)-SH,SR,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3787,cholesterol,C27H46O,0,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3788,cholesterol,C27H46O,0,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3789,3-chlorobenzyl alcohol,C7H7ClO,0,OCc1cccc(Cl)c1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3790,3-chlorobenzaldehyde,C7H5ClO,0,O=Cc1cccc(Cl)c1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3791,3-hydroxybenzyl alcohol,C7H8O2,0,OCc1cccc(O)c1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3792,3-hydroxybenzaldehyde,C7H6O2,0,O=Cc1cccc(O)c1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3793,3-methylbenzyl alcohol,C8H10O,0,Cc1cccc(CO)c1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3794,3-methylbenzaldehyde,C8H8O,0,Cc1cccc(C=O)c1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3795,4-isopropylbenzyl alcohol,C10H14O,0,CC(C)c1ccc(CO)cc1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3796,p-cumic aldehyde,C10H12O,0,CC(C)c1ccc(C=O)cc1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3797,4-methylbenzyl alcohol,C8H10O,0,Cc1ccc(CO)cc1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3798,4-methylbenzaldehyde,C8H8O,0,Cc1ccc(C=O)cc1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3799,benzyl alcohol,C7H8O,0,OCc1ccccc1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3800,benzaldehyde,C7H6O,0,O=Cc1ccccc1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3801,Mn(2+),Mn,2,[Mn+2],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3802,Mn(2+),Mn,2,[Mn+2],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3805,Mannitol,C6H14O6,0,OCC(O)C(O)C(O)C(O)CO,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3806,4-hydroxy-4-methyl-2-oxoglutarate,C6H6O6,-2,CC(O)(CC(=O)C(=O)[O-])C(=O)[O-],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3807,L-methionine (S)-S-oxide,C5H11NO3S,0,CS(=O)CCC(N)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3808,tRNA(Pro),RH,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3809,Pro-tRNA(Pro),C5H9NOR,1,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3810,5-oxo-L-proline,C5H6NO3,-1,O=C1CCC(C(=O)O)N1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3811,4a-Hydroxytetrahydrobiopterin,C9H15N5O4,0,CC(O)C(O)C1CN=C2N=C(N)NC(=O)C2(O)N1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3812,Dihydrobiopterin,C9H13N5O3,0,CC(O)C(O)C1=Nc2c(nc(N)[nH]c2=O)NC1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3813,superoxide,O2,-1,[O][O-],parse_failed,structure_parse_failed,unresolved,yeast-GEM-final.csv,review_required
s_3814,2-deoxy-D-glucose 6-phosphate,C6H11O8P,-2,O=P(O)(O)OCC1OC(O)CC(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3815,2-deoxy-D-glucose,C6H12O5,0,O=CCC(O)C(O)C(O)CO,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3816,[cytochrome c]-L-lysine,C6H13N2O,1,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3817,[cytochrome c]-N6-methyl-L-lysine,C7H15N2O,1,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3818,S-adenosyl-L-methionine,C15H23N6O5S,1,C[S+](CCC(N)C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3819,L-lysine-[histone],C6H13N2OR2,1,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3820,S-adenosyl-L-homocysteine,C14H20N6O5S,0,Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3821,N6-methyl-L-lysine-[histone],C7H15N2OR2,1,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3822,Zn(2+),Zn,2,[Zn+2],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3823,Zn(2+),Zn,2,[Zn+2],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3826,Ferricytochrome b5,Fe,3,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3827,Ferrocytochrome b5,Fe,2,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3828,(S)-benzoin,C14H12O2,0,O=C(c1ccccc1)C(O)c1ccccc1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3829,benzil,C14H10O2,0,O=C(C(=O)c1ccccc1)c1ccccc1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3830,RX,RX,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3831,glutathione,C10H16N3O6S,-1,NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3832,HX,X,-1,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3833,R-S-glutathione,C10H16N3O6SR,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3834,RX,RX,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3835,HX,X,-1,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3836,R-S-glutathione,C10H16N3O6SR,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3837,L-Methionine S-oxide,C5H11NO3S,0,CS(=O)CCC(N)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3838,Ala-Gly,C5H10N2O3,0,CC(N)C(=O)NCC(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3839,L-glycine,C2H5NO2,0,NCC(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3840,Ala-Leu,C9H18N2O3,0,CC(C)CC(NC(=O)C(C)N)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3841,Threo-3-hydroxy-L-aspartate,C4H6NO5,-1,NC(C(=O)O)C(O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3842,RX,RX,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3843,glutathione,C10H16N3O6S,-1,NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3844,HX,X,-1,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3845,R-S-glutathione,C10H16N3O6SR,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3846,dehydroascorbate,C6H6O6,0,O=C1OC(C(O)CO)C(=O)C1=O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3847,ascorbate,C6H8O6,0,O=C1OC(C(O)CO)C(O)=C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3848,dehydroascorbate,C6H6O6,0,O=C1OC(C(O)CO)C(=O)C1=O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3849,glutathione disulfide,C20H30N6O12S2,-2,NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3850,ascorbate,C6H8O6,0,O=C1OC(C(O)CO)C(O)=C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3851,Cyanamide,CH2N2,0,N#CN,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3852,aldehydo-D-ribose 5-phosphate,C5H9O8P,-2,O=CC(O)C(O)C(O)COP(=O)([O-])[O-],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3853,R-S-Cysteinylglycine,C5H9N2O3SR,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3854,S-Substituted L-cysteine,C3H6NO2SR,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3855,iron(3+),Fe,3,[Fe+3],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3856,Glycyl-tRNA(Ala),C2H5NOR,1,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3857,D-tyrosyl-tRNA(Tyr),C9H11NO2R,1,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3858,D-tyrosine,C9H11NO3,0,NC(Cc1ccc(O)cc1)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3859,4-nitrophenyl phosphate,C6H4NO6P,-2,O=[N+]([O-])c1ccc(OP(=O)(O)O)cc1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3860,4-nitrophenol,C6H4NO3,-1,O=[N+]([O-])c1ccc(O)cc1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3861,L-iditol,C6H14O6,0,OCC(O)C(O)C(O)C(O)CO,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3862,alpha-D-Galactose,C6H12O6,0,OCC1OC(O)C(O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3863,3-hydroxy-2-methylpropanoyl-CoA,C25H38N7O18P3S,-4,CC(CO)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3864,3-hydroxy-2-methylpropanoate,C4H7O3,-1,CC(CO)C(=O)[O-],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3865,sterols,C19H31OR,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3866,sterols,C19H31OR,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3867,2-Phenylacetamide,C8H9NO,0,NC(=O)Cc1ccccc1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3868,(Indol-3-yl)acetamide,C10H10N2O,0,NC(=O)Cc1c[nH]c2ccccc12,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3871,Acrylic acid,C3H3O2,-1,C=CC(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3872,Acrylamide,C3H5NO,0,C=CC(N)=O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3873,Benzamide,C7H7NO,0,NC(=O)c1ccccc1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3874,Benzoate,C7H5O2,-1,O=C([O-])c1ccccc1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3875,D-gluconate,C6H11O7,-1,O=C([O-])C(O)C(O)C(O)C(O)CO,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3876,Protein C-terminal S-farnesyl-L-cysteine,C20H32N2O3SR,-1,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3877,Protein C-terminal S-farnesyl-L-cysteine methyl ester,C21H35N2O3SR,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3878,1-phosphatidyl-1D-myo-inositol,C11H16O13PR2,-1,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3879,G00143,C19H29NO18PR2,-1,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3880,Ca(2+),Ca,2,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3881,ATP,C10H12N5O13P3,-4,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3882,Ca(2+),Ca,2,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3883,ADP,C10H12N5O10P2,-3,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_3884,generic protein,C2H4NOR,1,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_3885,L-Arginyl-protein,C8H17N5O2R,2,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
